accepted_name	lon	lat	coordinateUncertaintyInMeters
Aiphanes linearis	-76.2804	6.7818	5000
Aiphanes linearis	-75.9794	7.01444	5000
Aiphanes linearis	-76.2261	6.46694	5000
Aiphanes linearis	-75.693333	6.117222	5000
Aiphanes linearis	-74.821389	9.407222	1115
Aiphanes linearis	-75.240556	6.124167	1288
Aiphanes linearis	-76.280403	6.781795	380
Aiphanes linearis	-76.768056	3.571944	5084
Aiphanes macroloba	-78.543	0.898	5000
Aiphanes macroloba	-78.533	0.833	5000
Aiphanes macroloba	-78.566	0.833	5000
Aiphanes macroloba	-76.28915	4.85923	4303.92
Aiphanes macroloba	-76.3217	6.4475	5000
Aiphanes macroloba	-78.57	0.83	5000
Aiphanes macroloba	-77.3	6.1	5000
Aiphanes macroloba	-78.54361	0.89888	5000
Aiphanes macroloba	-76.61666	5.2	5000
Aiphanes macroloba	-78.53333	0.83333	5000
Aiphanes macroloba	-78.56666	0.83333	5000
Aiphanes macroloba	-76.31666	6.53333	5000
Aiphanes macroloba	-76.31666	6.56666	5000
Aiphanes macroloba	-76.3479	6.75716	5000
Aiphanes macroloba	-76.343	6.75663	5000
Aiphanes macroloba	-78.180833	1.366389	5000
Aiphanes macroloba	-78.533333	0.833333	3615
Aiphanes macroloba	-76.7	5.39	5000
Aiphanes macroloba	-76.72	5.4	5000
Aiphanes macroloba	-76.71	5.38	5000
Aiphanes minima	-66.211283	18.431076	5000
Aiphanes minima	-61.3186	15.4636	5000
Aiphanes minima	-61.2586	15.4056	5000
Aiphanes parvifolia	-74.83	6	5000
Aiphanes parvifolia	-75.01575	6.2525	5000
Aiphanes parvifolia	-74.92	6	5000
Aiphanes parvifolia	-75.13	6.9	5000
Aiphanes parvifolia	-74.8592	5.94389	5000
Aiphanes parvifolia	-75.173861	5.889333	5000
Aiphanes parvifolia	-75.105556	6.890556	5000
Aiphanes parvifolia	-74.859444	7.973889	5000
Aiphanes parvifolia	-75.125	7.001111	5000
Aiphanes parvifolia	-75.866667	6.083333	3615
Aiphanes pilaris	-76.87	1.12	5000
Aiphanes pilaris	-76.866667	1.116667	5000
Aiphanes simplex	-75.33	6.17	5000
Aiphanes simplex	-76.58	3.5	5000
Aiphanes simplex	-75.73	1.73	5000
Aiphanes simplex	-76.5	4.12	5000
Aiphanes simplex	-75.72	1.7	5000
Aiphanes simplex	-75.71666	1.7	5000
Aiphanes simplex	-73.45	6.166667	5000
Aiphanes simplex	-76.58333	3.5	5000
Aiphanes simplex	-76.5	4.11666	5000
Aiphanes simplex	-75.75	4.58333	5000
Aiphanes simplex	-76.55	3.63333	5000
Aiphanes simplex	-76.1694	4.75122	5000
Aiphanes simplex	-76.1522	4.78361	5000
Aiphanes simplex	-76.1217	4.69778	5000
Aiphanes simplex	-75.6139	4.64667	5000
Aiphanes simplex	-75.578742	4.997924	3599
Aiphanes simplex	-75.545281	5.073604	9768
Aiphanes simplex	-74.551917	4.950069	5000
Aiphanes simplex	-73.42614	6.17516	5000
Aiphanes simplex	-75.601389	4.727222	5000
Aiphanes simplex	-76.685278	3.598611	5000
Aiphanes simplex	-76.586389	3.570278	5000
Aiphanes simplex	-76.103056	1.348611	5000
Aiphanes simplex	-76.073889	1.674444	5000
Aiphanes simplex	-74.566622	5.063689	5000
Aiphanes simplex	-75.670506	4.669467	12477.15
Aiphanes simplex	-75.65167	4.37586	2158
Aiphanes simplex	-75.666469	4.60444	10937.38
Aiphanes simplex	-75.81497	4.54941	6800
Aiphanes simplex	-75.644829	4.45986	1012.04
Aiphanes simplex	-75.6558	4.61645	1450
Aiphanes simplex	-75.64777	4.63434	2394
Aiphanes simplex	-75.61375	4.54228	1118
Aiphanes simplex	-75.6515	4.60785	3115
Aiphanes simplex	-75.68666	4.65079	2013
Aiphanes simplex	-75.67051	4.66947	12477
Aiphanes simplex	-75.67662	4.63826	2264
Aiphanes simplex	-75.70226	4.60161	250
Aiphanes simplex	-75.73025	4.62505	1800
Aiphanes simplex	-75.727868	4.496762	13269.46
Aiphanes simplex	-76.134167	3.938611	4796
Aiphanes simplex	-75.613889	4.646667	150
Aiphanes simplex	-76.078056	3.993889	1378
Aiphanes simplex	-76.552222	3.6375	8735
Aiphanes simplex	-76.121667	4.697778	964
Aiphanes simplex	-76.169444	4.751111	480
Aiphanes simplex	-75.69167	4.605833	5000
Aiphanes simplex	-76.20128	3.942444	5000
Aiphanes spicata	-77.519361	-6.594667	5000
Aiphanes spicata	-77.75	-5.83333	5000
Aiphanes spicata	-77.66666	-5.75	5000
Aiphanes spicata	-77.48333	-5.75	5000
Aiphanes spicata	-77.101944	-6.042222	2565
Aiphanes tricuspidata	-78.916	1.016	5000
Aiphanes tricuspidata	-78.8	0.8	5000
Aiphanes tricuspidata	-79.033	0.083	5000
Aiphanes tricuspidata	-79.333	0.166	5000
Aiphanes tricuspidata	-79.933	-3.566	5000
Aiphanes tricuspidata	-79.683	-3.183	5000
Aiphanes tricuspidata	-79.733	0.35	5000
Aiphanes tricuspidata	-79.68	-3.18	0.2
Aiphanes tricuspidata	-79.03	0.08	5000
Aiphanes tricuspidata	-78.55	1	5000
Aiphanes tricuspidata	-79.73333	0.35	5000
Aiphanes tricuspidata	-79.96666	0.01666	5000
Aiphanes tricuspidata	-79	-1.53333	5000
Aiphanes tricuspidata	-79.68333	-3.18333	5000
Aiphanes tricuspidata	-78.91666	1.01666	5000
Aiphanes tricuspidata	-79.33333	0.16666	5000
Aiphanes tricuspidata	-79.93333	-3.56666	5000
Aiphanes tricuspidata	-79.03333	0.08333	5000
Aiphanes tricuspidata	-77.6878	2.39716	5000
Aiphanes tricuspidata	-77.865	2.541667	5000
Aiphanes tricuspidata	-77.687778	2.397222	47553
Aiphanes tricuspidata	-78.204722	2.936667	3615
Aiphanes tricuspidata	-79.956111	-3.535833	13245
Aiphanes tricuspidata	-79.683333	-3.183333	3615
Aiphanes tricuspidata	-78.098889	1.554444	2858
Aiphanes tricuspidata	-77.19	4.06	5000
Aiphanes tricuspidata	-77.19	4.03	5000
Aiphanes tricuspidata	-77.21	3.99	5000
Aiphanes tricuspidata	-79.15	-0.23	5000
Aiphanes tricuspidata	-79.13	-0.28	5000
Aiphanes truncata	-68.1	-13.8	5000
Aiphanes truncata	-68.45	-15.01	5000
Aiphanes truncata	-68.43	-14.98	5000
Aiphanes truncata	-68.43	-14.99	5000
Aiphanes truncata	-68.32	-15.06	5000
Aiphanes truncata	-68.32	-15.05	5000
Aiphanes truncata	-68.31	-15.04	5000
Aiphanes truncata	-68.26	-14.82	5000
Aiphanes truncata	-68.26	-14.81	5000
Aiphanes truncata	-68.58	-14.79	5000
Aiphanes ulei	-76	-1.5	5000
Aiphanes ulei	-76.933	-0.733	5000
Aiphanes ulei	-78.166	-1.416	5000
Aiphanes ulei	-77.016	-0.5	5000
Aiphanes ulei	-77.583	0.05	5000
Aiphanes ulei	-76.916	-1.25	5000
Aiphanes ulei	-78.5	-3.016	5000
Aiphanes ulei	-78.016	-3.05	5000
Aiphanes ulei	-73.666	-4.916	5000
Aiphanes ulei	-77.8	-1.45	5000
Aiphanes ulei	-78.133	-1.45	5000
Aiphanes ulei	-78.05	-1.533	5000
Aiphanes ulei	-76.383	-0.533	5000
Aiphanes ulei	-76.083	-0.45	5000
Aiphanes ulei	-77.3	-2.133	5000
Aiphanes ulei	-77.833	-1.416	5000
Aiphanes ulei	-78.166	-2.25	5000
Aiphanes ulei	-76.383	-0.666	5000
Aiphanes ulei	-76.2	0.033	5000
Aiphanes ulei	-77.5	-2.416	5000
Aiphanes ulei	-76.166	-0.383	5000
Aiphanes ulei	-77.566	-1.05	5000
Aiphanes ulei	-77.8	-0.866	5000
Aiphanes ulei	-76.183	0.016	5000
Aiphanes ulei	-76.4	-0.666	5000
Aiphanes ulei	-77.8	-0.733	5000
Aiphanes ulei	-72	-3.266	5000
Aiphanes ulei	-72.033	-3.266	5000
Aiphanes ulei	-72.116	-3.233	5000
Aiphanes ulei	-73.366	-3.833	5000
Aiphanes ulei	-78.65	-4.2	5000
Aiphanes ulei	-76.433	-3.716	5000
Aiphanes ulei	-77	-0.416	5000
Aiphanes ulei	-76.183	-0.083	5000
Aiphanes ulei	-73.536	-4.328	5000
Aiphanes ulei	-76.083	-0.866	5000
Aiphanes ulei	-74.765	-3.522	5000
Aiphanes ulei	-75.346	-3.631	5000
Aiphanes ulei	-74.799	-3.792	5000
Aiphanes ulei	-73.116	-4.1	5000
Aiphanes ulei	-72.508	-3.438	5000
Aiphanes ulei	-76.63389	1.04333	5000
Aiphanes ulei	-75.948333	1.581	5000
Aiphanes ulei	-72.561667	-8.933611	5000
Aiphanes ulei	-70.666667	-4.55	5000
Aiphanes ulei	-77.83	-1.42	5000
Aiphanes ulei	-77.58283	-0.88427	5000
Aiphanes ulei	-78.13	-1.45	5000
Aiphanes ulei	-73.75	-7.58	5000
Aiphanes ulei	-77.8	-0.73	5000
Aiphanes ulei	-78.17	-1.42	5000
Aiphanes ulei	-72.5617	-8.9336	5000
Aiphanes ulei	-77.5	-2.42	5000
Aiphanes ulei	-71.580833	-1.134111	5000
Aiphanes ulei	-77.4167	0.3333	5000
Aiphanes ulei	-76.24285	-0.872617	5000
Aiphanes ulei	-76.464583	-0.642583	5000
Aiphanes ulei	-75.61666	1.6	5000
Aiphanes ulei	-77.55	-0.88333	5000
Aiphanes ulei	-77.8	-0.73333	5000
Aiphanes ulei	-72.56166	-8.93361	5000
Aiphanes ulei	-77.93333	-2.53333	5000
Aiphanes ulei	-78.18166	-2.09555	5000
Aiphanes ulei	-76.931667	-1.163611	5000
Aiphanes ulei	-76.38333	-0.66666	5000
Aiphanes ulei	-77.8	-0.86666	5000
Aiphanes ulei	-76.38333	-0.53333	5000
Aiphanes ulei	-78.16666	-2.25	5000
Aiphanes ulei	-76.2	0.03333	5000
Aiphanes ulei	-77.5	-2.41666	5000
Aiphanes ulei	-77.56666	-1.05	5000
Aiphanes ulei	-76.16666	-0.38333	5000
Aiphanes ulei	-76.18333	-0.916	5000
Aiphanes ulei	-76.93333	-0.73333	5000
Aiphanes ulei	-76.18333	-0.08333	5000
Aiphanes ulei	-78.5	-3.01666	5000
Aiphanes ulei	-77.3	-2.13333	5000
Aiphanes ulei	-76.4	-0.66666	5000
Aiphanes ulei	-77.6	-1.066667	5000
Aiphanes ulei	-76.18333	-0.91666	5000
Aiphanes ulei	-77.01666	-0.5	5000
Aiphanes ulei	-77.21666	0.23333	5000
Aiphanes ulei	-76.7	-0.03333	5000
Aiphanes ulei	-76.08333	-0.86666	5000
Aiphanes ulei	-76.36666	-0.13333	5000
Aiphanes ulei	-77.58333	-0.05	5000
Aiphanes ulei	-77.58333	0.05	5000
Aiphanes ulei	-75.75	0.08333	5000
Aiphanes ulei	-72.8	-3.46666	5000
Aiphanes ulei	-72.83333	-3.46666	5000
Aiphanes ulei	-76.18333	0.01666	5000
Aiphanes ulei	-78.01666	-3.05	5000
Aiphanes ulei	-78.05	-1.53333	5000
Aiphanes ulei	-76.08333	-0.45	5000
Aiphanes ulei	-78.13333	-1.45	5000
Aiphanes ulei	-76.91666	-1.25	5000
Aiphanes ulei	-77.6	-1.06666	5000
Aiphanes ulei	-77.65	-0.18333	5000
Aiphanes ulei	-77.61666	-1.06666	5000
Aiphanes ulei	-77	-0.41666	5000
Aiphanes ulei	-75.833333	-3.25	5000
Aiphanes ulei	-71.48575	-2.610611	5000
Aiphanes ulei	-73.773611	-5.976667	5000
Aiphanes ulei	-70.09033	-2.58592	5000
Aiphanes ulei	-75.864444	1.441667	5000
Aiphanes ulei	-74.825278	-2.806389	5000
Aiphanes ulei	-74.838611	2.813611	5000
Aiphanes ulei	-77.230278	0.501944	5000
Aiphanes ulei	-76.434444	1.448889	5000
Aiphanes ulei	-76.434444	1.080278	5000
Aiphanes ulei	-75.391944	1.220278	1821
Aiphanes ulei	-78.133333	-1.45	3615
Aiphanes ulei	-73.174444	-0.841389	1556
Aiphanes ulei	-76.77	-2.54	5000
Aiphanes ulei	-76.92	-2.44	5000
Aiphanes ulei	-76.86	-2.55	5000
Aiphanes ulei	-76.85	-2.53	5000
Aiphanes ulei	-76.81	-2.56	5000
Aiphanes ulei	-76.81	-2.54	5000
Aiphanes ulei	-76.82	-2.52	5000
Aiphanes ulei	-76.81	-2.52	5000
Aiphanes ulei	-76.38	-0.67	100
Aiphanes ulei	-76.38	-0.66	100
Aiphanes ulei	-76.36	-0.67	100
Aiphanes ulei	-76.37	-0.68	100
Aiphanes ulei	-76.37	-0.67	100
Aiphanes ulei	-76.47	-0.69	100
Aiphanes ulei	-76.46	-0.69	100
Aiphanes ulei	-76.44	-0.67	100
Aiphanes ulei	-76.44	-0.68	100
Aiphanes ulei	-73.54	-4.32	100
Aiphanes ulei	-74.26	-3.6	100
Aiphanes ulei	-74.26	-3.63	100
Aiphanes ulei	-74.25	-3.63	100
Aiphanes ulei	-76.45	-0.69	100
Aiphanes ulei	-73.2	-4.32	100
Aiphanes ulei	-72.98	-3.83	100
Aiphanes ulei	-72.99	-3.83	100
Aiphanes ulei	-76.44	-0.69	100
Aiphanes ulei	-73.43	-2.99	100
Aiphanes ulei	-73.39	-3.04	16
Aiphanes ulei	-73.24	-3.11	100
Aiphanes ulei	-74.76	-3.52	100
Aiphanes ulei	-76.43	-0.67	100
Aiphanes ulei	-76.43	-0.66	100
Aiphanes ulei	-76.44	-0.66	100
Aiphanes ulei	-75.34	-3.63	7
Aiphanes ulei	-74.8	-3.79	6
Aiphanes ulei	-76.39	-0.67	100
Aiphanes ulei	-73.18	-4.21	8
Aiphanes ulei	-73.18	-4.2	8
Aiphanes ulei	-76.36	-0.66	100
Aiphanes ulei	-76.37	-0.66	100
Aiphanes ulei	-72.5	-3.43	7
Aiphanes ulei	-76.39	-0.66	100
Aiphanes ulei	-73.37	-3.84	100
Aiphanes ulei	-76.43	-3.72	100
Aiphanes verrucosa	-79.116	-4.483	5000
Aiphanes verrucosa	-79.134	-4.498	5000
Aiphanes verrucosa	-79.166	-4.5	5000
Aiphanes verrucosa	-79.15	-3.966	5000
Aiphanes verrucosa	-79.166	-4.483	5000
Aiphanes verrucosa	-79.05	-3.966	5000
Aiphanes verrucosa	-79.17	-4.5	0.2
Aiphanes verrucosa	-79.1347	-4.4983	5000
Aiphanes verrucosa	-79.05	-3.97	5000
Aiphanes verrucosa	-79.13	-4.5	5000
Aiphanes verrucosa	-79.15	-3.97	5000
Aiphanes verrucosa	-79.17	-4.48	5000
Aiphanes verrucosa	-79.12	-4.48	5000
Aiphanes weberbaueri	-78.683	-4.25	5000
Aiphanes weberbaueri	-78.5	-3.016	5000
Aiphanes weberbaueri	-77.8	-1.45	5000
Aiphanes weberbaueri	-74.418	-3.505	5000
Aiphanes weberbaueri	-74.489	-3.473	5000
Aiphanes weberbaueri	-73.433	-3.933	5000
Aiphanes weberbaueri	-73.583	-4.333	5000
Aiphanes weberbaueri	-73.963	-10.353	5000
Aiphanes weberbaueri	-74.794	-9.467	5000
Aiphanes weberbaueri	-78.368611	-5.265556	5000
Aiphanes weberbaueri	-78.5	-3.02	5000
Aiphanes weberbaueri	-78.3381	-5.0567	5000
Aiphanes weberbaueri	-73.58	-3.92	5000
Aiphanes weberbaueri	-75	-4	5000
Aiphanes weberbaueri	-75.4	-10.5667	5000
Aiphanes weberbaueri	-70.25	-12	5000
Aiphanes weberbaueri	-75.261944	-10.351389	5000
Aiphanes weberbaueri	-78.36	-5.27	5000
Aiphanes weberbaueri	-78.33805	-5.05666	5000
Aiphanes weberbaueri	-78.36861	-5.26555	5000
Aiphanes weberbaueri	-78.35	-5.6	5000
Aiphanes weberbaueri	-73.21388	-3.64277	5000
Aiphanes weberbaueri	-78.43055	-3.91111	5000
Aiphanes weberbaueri	-78.68333	-4.25	5000
Aiphanes weberbaueri	-73.58333	-3.91666	5000
Aiphanes weberbaueri	-75.33333	-11.41666	5000
Aiphanes weberbaueri	-75.36666	-10.26666	5000
Aiphanes weberbaueri	-75.16666	-10.3	5000
Aiphanes weberbaueri	-75.38333	-10.53333	5000
Aiphanes weberbaueri	-73.40833	-3.85722	5000
Aiphanes weberbaueri	-72.83333	-3.41666	5000
Aiphanes weberbaueri	-73.41666	-3.8	5000
Aiphanes weberbaueri	-73.43	-4.00416	5000
Aiphanes weberbaueri	-73.33333	-4.16666	5000
Aiphanes weberbaueri	-73.58333	-4.53333	5000
Aiphanes weberbaueri	-78.5	-3.01666	5000
Aiphanes weberbaueri	-75.41666	-9.66666	5000
Aiphanes weberbaueri	-72	-4.16666	5000
Aiphanes weberbaueri	-73.5	-4.16666	5000
Aiphanes weberbaueri	-73.35	-3.75	5000
Aiphanes weberbaueri	-76.41666	-2.91666	5000
Aiphanes weberbaueri	-75.25	-10.25	5000
Aiphanes weberbaueri	-75.60972	-10.29944	5000
Aiphanes weberbaueri	-75.437778	-10.443055	5000
Aiphanes weberbaueri	-78.31666	-4.91666	5000
Aiphanes weberbaueri	-76.604361	-5.883944	5000
Aiphanes weberbaueri	-71.900833	-4.514722	5000
Aiphanes weberbaueri	-78.433	-3.883	5000
Aiphanes weberbaueri	-73.96	-10.35	7
Aiphanes weberbaueri	-73.88	-10.59	6
Aiphanes weberbaueri	-76.43	-3.72	100
Allagoptera arenaria	-39.166667	-16.333333	5000
Allagoptera arenaria	-38.483333	-12.5	5000
Allagoptera arenaria	-38.316667	-12.683333	5000
Allagoptera arenaria	-38.866667	-15.85	5000
Allagoptera arenaria	-39	-14.1	5000
Allagoptera arenaria	-38.933333	-13.95	5000
Allagoptera arenaria	-39.755	-18.746111	5000
Allagoptera arenaria	-41.566111	-12.305833	5000
Allagoptera arenaria	-39.1425	-16.75	5000
Allagoptera arenaria	-39.059167	-15.571389	5000
Allagoptera arenaria	-37.409444	-10.030556	5000
Allagoptera arenaria	-55.583333	-15.5	5000
Allagoptera arenaria	-37.34125	-10.772222	5000
Allagoptera arenaria	-37.315	-10.758056	5000
Allagoptera arenaria	-37.310278	-10.998333	5000
Allagoptera arenaria	-37.438056	-11.268611	5000
Allagoptera arenaria	-36.841908	-10.686472	5000
Allagoptera arenaria	-36.810556	-10.685278	5000
Allagoptera arenaria	-36.757222	-10.652222	5000
Allagoptera arenaria	-37.321111	-10.889722	5000
Allagoptera arenaria	-39.216667	-17.5	5000
Allagoptera arenaria	-39.033333	-16.283333	5000
Allagoptera arenaria	-39.483333	-17.883333	5000
Allagoptera arenaria	-39.25	-17.333333	5000
Allagoptera arenaria	-37.277222	-11.258333	5000
Allagoptera arenaria	-39.466667	-17.966667	5000
Allagoptera arenaria	-39.969611	-19.169917	5000
Allagoptera arenaria	-39.015556	-14.245	5000
Allagoptera arenaria	-38.994722	-15.334444	5000
Allagoptera arenaria	-37.531389	-11.733333	5000
Allagoptera arenaria	-38.983333	-15.666667	5000
Allagoptera arenaria	-37.983333	-12.5	5000
Allagoptera arenaria	-39.236111	-17.745556	5000
Allagoptera arenaria	-38.983333	-15.333611	5000
Allagoptera arenaria	-39.2375	-17.665	5000
Allagoptera arenaria	-39.962833	-19.209417	5000
Allagoptera arenaria	-39.000567	-15.309567	5000
Allagoptera arenaria	-43.482796	-23.016442	5000
Allagoptera arenaria	-39.03	-16.28	5000
Allagoptera arenaria	-39.19	-17.5194	5000
Allagoptera arenaria	-42.51042041	-22.92416073	5000
Allagoptera arenaria	-39.1442	-16.8753	5000
Allagoptera arenaria	-43.398867	-23.010762	5000
Allagoptera arenaria	-40.2730665	-19.82440816	5000
Allagoptera arenaria	-42.0278871	-22.96996179	5000
Allagoptera arenaria	-40.07185301	-19.39490022	5000
Allagoptera arenaria	-49.913681	-25.234872	5000
Allagoptera arenaria	-39.85883888	-18.71988749	5000
Allagoptera arenaria	-43.369099	-22.995332	5000
Allagoptera arenaria	-43.20766855	-22.90695982	5000
Allagoptera arenaria	-40.136389	-19.968611	5000
Allagoptera arenaria	-43.2075	-22.903056	5000
Allagoptera arenaria	-42.018611	-22.712778	5000
Allagoptera arenaria	-40.063611	-19.1375	5000
Allagoptera arenaria	-40.972778	-21.241111	5000
Allagoptera arenaria	-40.510833	-20.658056	5000
Allagoptera arenaria	-40.551111	-19.348333	5000
Allagoptera arenaria	-40.58	-20.787778	5000
Allagoptera arenaria	-40.466667	-18.766667	5000
Allagoptera arenaria	-39.739167	-19.477778	5000
Allagoptera arenaria	-40.960972	-21.217528	5000
Allagoptera arenaria	-41.725556	-22.289444	5000
Allagoptera arenaria	-41.66666	-22.25	5000
Allagoptera arenaria	-41.285278	-12.632778	5000
Allagoptera arenaria	-38.365833	-12.5775	5000
Allagoptera arenaria	-42.309722	-22.936667	5000
Allagoptera arenaria	-42.071944	-22.949167	5000
Allagoptera arenaria	-40.45	-18.766667	5000
Allagoptera arenaria	-40.443889	-18.776944	5000
Allagoptera arenaria	-40.9675	-21.234167	5000
Allagoptera arenaria	-37.69	-12.065556	5000
Allagoptera arenaria	-39.733333	-18.583333	5000
Allagoptera arenaria	-42.203333	-22.942222	5000
Allagoptera arenaria	-42.8375	-22.960833	5000
Allagoptera arenaria	-41.045555	-21.766944	5000
Allagoptera arenaria	-39.254167	-17.215014	5000
Allagoptera arenaria	-37.1837	-10.5954	5000
Allagoptera arenaria	-39.045556	-14.561944	5000
Allagoptera brevicalyx	-38.5	-12.966667	5000
Allagoptera brevicalyx	-38.316667	-12.883333	5000
Allagoptera brevicalyx	-38.316667	-12.683333	5000
Allagoptera brevicalyx	-38.483333	-12.5	5000
Allagoptera brevicalyx	-37.8375	-12.311667	5000
Allagoptera brevicalyx	-38.365833	-12.5775	5000
Allagoptera brevicalyx	-38.930556	-13.943056	5000
Allagoptera brevicalyx	-37.941111	-12.459444	5000
Allagoptera brevicalyx	-41.3	-13.583333	5000
Allagoptera brevicalyx	-38.866667	-15.85	5000
Allagoptera brevicalyx	-38.330833	-12.921667	5000
Allagoptera brevicalyx	-38.5	-12.983333	5000
Allagoptera brevicalyx	-38.516667	-12.983333	5000
Allagoptera brevicalyx	-37.148333	-10.688611	5000
Allagoptera brevicalyx	-37.511389	-11.519444	5000
Allagoptera brevicalyx	-37.054167	-10.789167	5000
Allagoptera brevicalyx	-37.95	-11.783333	5000
Allagoptera brevicalyx	-38.083333	-11.933333	5000
Allagoptera brevicalyx	-38.35	-12.933333	5000
Allagoptera brevicalyx	-38.3	-12.483333	5000
Allagoptera brevicalyx	-37.9	-11.466667	5000
Allagoptera brevicalyx	-37.855	-12.243611	5000
Allagoptera brevicalyx	-37.903889	-12.399444	5000
Allagoptera brevicalyx	-37.586944	-11.877778	5000
Allagoptera brevicalyx	-37.95	-11.78	5000
Allagoptera brevicalyx	-37.2772	-11.2583	5000
Allagoptera brevicalyx	-38.2037	-12.5628	5000
Allagoptera brevicalyx	-37.6	-11.8	5000
Allagoptera brevicalyx	-38.35	-12.93	5000
Allagoptera brevicalyx	-37.916667	-11.783333	5000
Allagoptera brevicalyx	-37.933333	-11.783333	5000
Allagoptera brevicalyx	-50.0212	-25.2463	5000
Allagoptera brevicalyx	-37.2204	-10.4939	5000
Allagoptera campestris	-56.213333	-23.829444	5000
Allagoptera campestris	-56.095278	-23.804444	5000
Allagoptera campestris	-37.85	-11.76667	5000
Allagoptera campestris	-37.85	-11.76	5000
Allagoptera campestris	-41.466667	-12.433333	5000
Allagoptera campestris	-42.5	-14.116667	5000
Allagoptera campestris	-41.466667	-12.45	5000
Allagoptera campestris	-41.438333	-13.322222	5000
Allagoptera campestris	-42.493056	-14.184444	5000
Allagoptera campestris	-41.8325	-13.131111	5000
Allagoptera campestris	-41.6	-13.15	5000
Allagoptera campestris	-44.666667	-14.381389	5000
Allagoptera campestris	-42.537222	-14.359167	5000
Allagoptera campestris	-41.4725	-13.4725	5000
Allagoptera campestris	-41.860278	-13.082778	5000
Allagoptera campestris	-41.528333	-13.210556	5000
Allagoptera campestris	-42.569722	-14.575278	5000
Allagoptera campestris	-41.868333	-13.0575	5000
Allagoptera campestris	-42.571944	-14.744167	5000
Allagoptera campestris	-42.557222	-14.554444	5000
Allagoptera campestris	-42.5725	-14.746389	5000
Allagoptera campestris	-49.972778	-25.18525	5000
Allagoptera campestris	-49.900944	-24.177056	5000
Allagoptera campestris	-49.946417	-25.201556	5000
Allagoptera campestris	-41.096444	-15.725861	5000
Allagoptera campestris	-50.261222	-24.584167	5000
Allagoptera campestris	-50.011389	-24.446389	5000
Allagoptera campestris	-50.123056	-25.906111	5000
Allagoptera campestris	-50.0028	-25.2414	5000
Allagoptera campestris	-49.6599	-24.1714	5000
Allagoptera campestris	-50.154	-24.3503	5000
Allagoptera campestris	-50	-25.233333	5000
Allagoptera campestris	-48.986667	-24.321667	5000
Allagoptera campestris	-49.7226	-24.2379	5000
Allagoptera campestris	-42.833333	-15.225833	5000
Allagoptera campestris	-44.6425	-12.416667	5000
Allagoptera campestris	-37.618611	-11.25	5000
Allagoptera campestris	-41.285278	-11.975833	5000
Allagoptera campestris	-41.25	-12.166667	5000
Allagoptera campestris	-41.701944	-12.416667	5000
Allagoptera campestris	-44.975833	-14.118611	5000
Allagoptera campestris	-44.951944	-12.559167	5000
Allagoptera campestris	-44.868611	-14.6425	5000
Allagoptera campestris	-45.416667	-14.535278	5000
Allagoptera campestris	-49.668056	-24.171111	5000
Allagoptera campestris	-49.668333	-24.181111	5000
Allagoptera campestris	-41.482778	-12.459722	5000
Allagoptera campestris	-41.471389	-12.458611	5000
