"Tree_name"	"Acc_name"	"AverageED"	"AverageED_noBurnin"
"Raphia sese"	"Raphia sese"	23.2466365192575	23.578634859447
"Raphia sudanica"	"Raphia sudanica"	23.1486455764191	23.0728067050943
"Raphia taedigera"	"Raphia taedigera"	23.809172426063	23.8385542011957
"Raphia textilis"	"Raphia textilis"	23.2654064152207	23.2810466830059
"Raphia vinifera"	"Raphia vinifera"	22.3638115962158	22.302092987144
"Ravenea albicans"	"Ravenea albicans"	8.47159539870689	8.40528899696583
"Ravenea beentjei"	"Ravenea beentjei"	9.08067026307668	9.06484671519154
"Ravenea delicatula"	"Ravenea delicatula"	9.30349781797295	9.22242612720223
"Ravenea dransfieldii"	"Ravenea dransfieldii"	9.12937783685936	9.10613094121664
"Ravenea glauca"	"Ravenea glauca"	8.44644520002059	8.38837682313929
"Ravenea hildebrandtii"	"Ravenea hildebrandtii"	6.92238390813858	6.93383674009282
"Ravenea hypoleuca"	"Ravenea hypoleuca"	8.96262259066488	8.98829876322412
"Ravenea julietiae"	"Ravenea julietiae"	8.75532569450131	8.72076876620981
"Ravenea krociana"	"Ravenea krociana"	8.40259678075679	8.41160678826909
"Ravenea lakatra"	"Ravenea lakatra"	9.98040896715009	9.95839949005585
"Ravenea latisecta"	"Ravenea latisecta"	8.86107022207272	8.83702379942043
"Ravenea louvelii"	"Ravenea louvelii"	10.0441869425667	10.0880056972438
"Ravenea madagascariensis"	"Ravenea madagascariensis"	8.7591217667699	8.80439592910713
"Ravenea moorei"	"Ravenea moorei"	6.89658008576515	6.91358491956494
"Ravenea musicalis"	"Ravenea musicalis"	8.68286647311386	8.6026574045034
"Ravenea nana"	"Ravenea nana"	9.00021702712722	8.98510870267417
"Ravenea rivularis"	"Ravenea rivularis"	8.63523146777899	8.62127721063782
"Ravenea robustior"	"Ravenea robustior"	7.68520211480796	7.66135151305985
"Ravenea sambiranensis"	"Ravenea sambiranensis"	8.09292621708721	8.10577442433914
"Ravenea xerophila"	"Ravenea xerophila"	9.90285353548208	9.90138304528702
"Reinhardtia elegans"	"Reinhardtia elegans"	25.7053977603818	25.4883957644816
"Reinhardtia gracilis"	"Reinhardtia gracilis"	20.8243590367013	20.8573354101522
"Reinhardtia koschnyana"	"Reinhardtia koschnyana"	22.2880072773226	22.0258116738337
"Reinhardtia latisecta"	"Reinhardtia latisecta"	25.6735050730094	25.4330039049228
"Reinhardtia paiewonskiana"	"Reinhardtia paiewonskiana"	25.5720365396381	25.5960266949986
"Reinhardtia simplex"	"Reinhardtia simplex"	20.3697665898349	20.3730331420799
"Retispatha dumetosa"	"Calamus dumetosus"	21.8068177630504	22.0093546228874
"Rhapidophyllum hystrix"	"Rhapidophyllum hystrix"	14.3436517271759	14.3285554914011
"Rhapis cochinchinensis"	"Livistona saribus"	5.7759640439093	5.76566322302415
"Rhapis excelsa"	"Rhapis excelsa"	5.34690710385991	5.33690074491389
"Rhapis gracilis"	"Rhapis gracilis"	6.65835578778884	6.66490465604338
"Rhapis humilis"	"Rhapis humilis"	8.23689600082236	8.16046862984774
"Rhapis micrantha"	"Rhapis micrantha"	6.59207415218872	6.50062669629282
"Rhapis multifida"	"Rhapis humilis"	5.32515273393869	5.3499264330461
"Rhapis puhuongensis"	"Rhapis puhuongensis"	6.85013772674411	6.86997802118638
"Rhapis robusta"	"Rhapis robusta"	6.61031986079968	6.60573414818836
"Rhapis siamensis"	"Rhapis subtilis"	6.52579869673664	6.54777936737849
"Rhapis subtilis"	"Rhapis subtilis"	7.1354357624312	7.13797830405784
"Rhapis vidalii"	"Rhapis vidalii"	7.20770312472429	7.24800522398232
"Rhopaloblaste augusta"	"Rhopaloblaste augusta"	16.8014351316639	16.7336561102461
"Rhopaloblaste ceramica"	"Rhopaloblaste ceramica"	13.7192387354364	13.723096814667
"Rhopaloblaste elegans"	"Rhopaloblaste elegans"	13.6436794703305	13.7308507218741
"Rhopaloblaste gideonii"	"Rhopaloblaste gideonii"	13.6175699445334	13.5702588856508
"Rhopaloblaste ledermanniana"	"Rhopaloblaste ledermanniana"	11.4121531465167	11.3714622748073
"Rhopaloblaste singaporensis"	"Rhopaloblaste singaporensis"	11.4640639096845	11.4190987492523
"Rhopalostylis baueri"	"Rhopalostylis baueri"	7.80416481692804	7.91588583099437
"Rhopalostylis sapida"	"Rhopalostylis sapida"	7.80416481692804	7.91588583099437
"Roscheria melanochaetes"	"Roscheria melanochaetes"	18.4520722807219	18.4145579102586
"Roystonea altissima"	"Roystonea altissima"	20.9581256736879	20.5802312897601
"Roystonea borinquena"	"Roystonea borinquena"	15.9555139682337	15.8244092559509
"Roystonea dunlapiana"	"Roystonea dunlapiana"	21.7648335036957	21.6634284312434
"Roystonea lenis"	"Roystonea lenis"	21.8824404868995	21.2730370199392
"Roystonea maisiana"	"Roystonea maisiana"	21.692694960391	21.4825971210997
"Roystonea oleracea"	"Roystonea oleracea"	17.2313172781242	17.1763105716694
"Roystonea princeps"	"Roystonea princeps"	14.5098056514114	14.3900156681626
"Roystonea regia"	"Roystonea regia"	14.2077994497795	14.1912681604727
"Roystonea stellata"	"Roystonea stellata"	21.8312806680644	22.0837285873993
"Roystonea violacea"	"Roystonea violacea"	20.6942820452915	20.4897053081328
"Sabal bermudana"	"Sabal bermudana"	11.8113310740713	11.7219538392861
"Sabal causiarum"	"Sabal causiarum"	9.68338164776925	9.6178657081815
"Sabal domingensis"	"Sabal domingensis"	25.4126456703008	25.4309813743901
"Sabal etonia"	"Sabal etonia"	10.2022462674652	10.1027588342013
"Sabal gretherae"	"Sabal gretherae"	11.1785848183599	11.1733237039389
"Sabal maritima"	"Sabal maritima"	10.4159638792358	10.2817109799601
"Sabal mauritiiformis"	"Sabal mauritiiformis"	33.9993462503183	33.8973332746504
"Sabal mexicana"	"Sabal mexicana"	11.1085271359735	11.0454974259723
"Sabal minor"	"Sabal minor"	10.330550255911	10.3168371683338
"Sabal palmetto"	"Sabal palmetto"	10.5715193051437	10.5346753201067
"Sabal pumos"	"Sabal pumos"	26.489114920916	26.4112523942204
"Sabal rosei"	"Sabal rosei"	12.5486552462675	12.4938550432743
"Sabal uresana"	"Sabal uresana"	11.8525397922838	11.75940001329
"Sabal yapa"	"Sabal yapa"	33.2820152290799	33.1294793730042
"Salacca affinis"	"Salacca affinis"	10.1126053481224	10.108407123328
"Salacca bakeriana"	"Salacca bakeriana"	13.855832481813	13.8964250446228
"Salacca clemensiana"	"Salacca clemensiana"	13.7551940625107	13.757349742451
"Salacca dolicholepis"	"Salacca dolicholepis"	13.8319434200352	13.9027774884254
"Salacca dransfieldiana"	"Salacca dransfieldiana"	13.6593865292836	13.8137929421277
"Salacca flabellata"	"Salacca flabellata"	13.8376645993616	13.7220733225646
"Salacca glabrescens"	"Salacca glabrescens"	13.4127881051408	13.3710246967373
"Salacca graciliflora"	"Salacca graciliflora"	13.9610085319091	13.936925558571
"Salacca griffithii"	"Salacca griffithii"	13.6776921115788	13.5480158981306
"Salacca lophospatha"	"Salacca lophospatha"	13.7041953778526	13.7786169072101
"Salacca magnifica"	"Salacca magnifica"	13.7800433978294	13.8444117829854
"Salacca minuta"	"Salacca minuta"	13.8979717174059	13.8068211147789
"Salacca multiflora"	"Salacca multiflora"	13.8044231723105	13.7951440059945
"Salacca ramosiana"	"Salacca ramosiana"	10.1904111129908	10.1829872803771
"Salacca rupicola"	"Salacca rupicola"	11.7554379290977	11.7253252386657
"Salacca sarawakensis"	"Salacca sarawakensis"	13.4758804507392	13.3291890299814
"Salacca secunda"	"Salacca secunda"	13.8289963225189	13.9086544730562
"Salacca stolonifera"	"Salacca stolonifera"	13.8158169143589	13.573211762639
"Salacca sumatrana"	"Salacca sumatrana"	13.7600069100393	13.6369425230339
"Salacca vermicularis"	"Salacca vermicularis"	13.7877613309864	13.6785417254093
"Salacca wallichiana"	"Salacca wallichiana"	13.8513504072478	13.8817984527245
"Salacca zalacca"	"Salacca zalacca"	12.0445886622195	12.0689943329694
"Saribus brevifolius"	"Saribus brevifolius"	7.05484963058194	7.08850647535641
"Saribus chocolatinus"	"Saribus chocolatinus"	6.28718907715712	6.38233343565777
"Saribus jeanneneyi"	"Saribus jeanneneyi"	5.30050269402967	5.31339022817452
"Saribus merrillii"	"Saribus merrillii"	5.71612490301942	5.73992610728848
"Saribus papuanus"	"Saribus papuanus"	5.39632173130173	5.43884439456357
"Saribus rotundifolius"	"Saribus rotundifolius"	5.70740977144199	5.72353151167907
"Saribus surru"	"Saribus surru"	7.03191402932469	7.06330804577498
"Saribus tothur"	"Saribus tothur"	6.34456355376054	6.33851426409741
"Saribus woodfordii"	"Saribus woodfordii"	5.30483585538328	5.33477245321619
"Satakentia liukiuensis"	"Satakentia liukiuensis"	14.0600574346677	14.0739194776723
"Satranala decussilvae"	"Satranala decussilvae"	24.301108046717	24.2819367825163
"Schippia concolor"	"Schippia concolor"	22.4437205431828	22.4917420835123
"Sclerosperma mannii"	"Sclerosperma mannii"	22.1719154826332	22.2867532777456
"Sclerosperma profizianum"	"Sclerosperma profizianum"	22.17530080235	22.3287740799373
"Sclerosperma walkeri"	"Sclerosperma walkeri"	28.7138887489284	28.917056864438
"Serenoa repens"	"Serenoa repens"	14.4537290861075	14.4346637850381
"Socratea exorrhiza"	"Socratea exorrhiza"	10.0912480560345	10.1401891572152
"Socratea hecatonandra"	"Socratea hecatonandra"	10.1726643690829	10.1614124911639
"Socratea montana"	"Socratea rostrata"	10.168925478414	10.1128059971152
"Socratea rostrata"	"Socratea rostrata"	10.2533899467022	10.2205848803771
"Socratea salazarii"	"Socratea salazarii"	10.2065829997983	10.2486436693839
"Solfia samoensis"	"Balaka insularis"	7.24279520585479	7.22207904643351
"Sommieria leucophylla"	"Sommieria leucophylla"	40.0035873550511	39.9579297521555
"Syagrus allagopteroides"	"Syagrus allagopteroides"	5.4988101144676	5.44655289326866
"Syagrus amara"	"Syagrus amara"	6.03057864202197	5.97910838057294
"Syagrus angustifolia"	"Syagrus angustifolia"	5.37778879474563	5.37224372124818
"Syagrus botryophora"	"Syagrus botryophora"	7.25774383898358	7.18444956353979
"Syagrus caerulescens"	"Syagrus caerulescens"	5.46432176344602	5.49426455187749
"Syagrus campestris"	"Syagrus campestris"	5.48756770385275	5.43712952588778
"Syagrus campylospatha"	"Syagrus campylospatha"	4.99763026190233	4.94553393864414
"Syagrus cardenasii"	"Syagrus cardenasii"	6.38971908242238	6.35411952187718
"Syagrus cearensis"	"Syagrus cearensis"	4.9629806365313	4.89832469610987
"Syagrus cerqueirana"	"Syagrus cerqueirana"	5.32890010096817	5.22031746447419
"Syagrus cocoides"	"Syagrus cocoides"	5.54623446089201	5.50176865737034
"Syagrus comosa"	"Syagrus comosa"	5.29629376100475	5.25183688631196
"Syagrus coronata"	"Syagrus coronata"	6.71170400195288	6.63199679735979
"Syagrus deflexa"	"Syagrus deflexa"	5.3490074713942	5.24073817000301
"Syagrus duartei"	"Syagrus duartei"	4.69897137057854	4.67295818572592
"Syagrus evansiana"	"Syagrus evansiana"	5.22286962454206	5.18126351467014
"Syagrus flexuosa"	"Syagrus flexuosa"	5.53376977595026	5.48692242416878
"Syagrus glaucescens"	"Syagrus glaucescens"	4.8311162961222	4.80791017289514
"Syagrus glazioviana"	"Syagrus glazioviana"	4.76723230493898	4.70194713787098
"Syagrus gouveiana"	"Syagrus gouveiana"	5.32662862856752	5.33112785381233
"Syagrus graminifolia"	"Syagrus graminifolia"	7.4347398953762	7.32844567118748
"Syagrus harleyi"	"Syagrus harleyi"	8.72435754799166	8.67448514098763
"Syagrus inajai"	"Syagrus inajai"	4.59482379382751	4.57497760117523
"Syagrus itacambirana"	"Syagrus itacambirana"	5.39194418374315	5.34407757364541
"Syagrus kellyana"	"Syagrus kellyana"	5.39236782836805	5.36197251639773
"Syagrus lilliputiana"	"Syagrus lilliputiana"	7.39044323863127	7.30575814126229
"Syagrus loefgrenii"	"Syagrus loefgrenii"	6.12221818982402	6.12877975708812
"Syagrus longipedunculata"	"Syagrus longipedunculata"	5.50064002907271	5.40097298964218
"Syagrus lorenzoniorum"	"Syagrus lorenzoniorum"	5.33031080297935	5.24628321514274
"Syagrus macrocarpa"	"Syagrus macrocarpa"	5.36822839421635	5.32294076849953
"Syagrus mendanhensis"	"Syagrus mendanhensis"	6.31147814931981	6.27946777838565
"Syagrus microphylla"	"Syagrus microphylla"	5.44441607569408	5.35988889204694
"Syagrus minor"	"Syagrus minor"	3.73181432062803	3.70194494058971
"Syagrus oleracea"	"Syagrus oleracea"	5.05711768915389	4.99528267459897
"Syagrus orinocensis"	"Syagrus orinocensis"	5.12745696135999	5.0689100417996
"Syagrus petraea"	"Syagrus petraea"	3.73181432062803	3.70194494058971
"Syagrus picrophylla"	"Syagrus picrophylla"	5.16450752484322	5.10006306746948
"Syagrus pleioclada"	"Syagrus pleioclada"	7.32737855278629	7.25320456517562
"Syagrus pleiocladoides"	"Syagrus pleiocladoides"	5.36051237518946	5.32678186543557
"Syagrus procumbens"	"Syagrus procumbens"	8.17715516523791	8.11166412810597
"Syagrus pseudococos"	"Syagrus pseudococos"	6.10397481622664	6.05117310792776
"Syagrus romanzoffiana"	"Syagrus romanzoffiana"	7.39206335328597	7.32387930424248
"Syagrus rupicola"	"Syagrus rupicola"	4.99763026190233	4.94553393864414
"Syagrus ruschiana"	"Syagrus ruschiana"	6.16654750861366	6.1076077680619
"Syagrus sancona"	"Syagrus sancona"	5.18381836808347	5.13772256693215
"Syagrus schizophylla"	"Syagrus schizophylla"	7.39206335328597	7.32387930424248
"Syagrus smithii"	"Syagrus smithii"	4.61023636800981	4.58694124236244
"Syagrus stenopetala"	"Syagrus stenopetala"	5.07672918926376	5.00887338311283
"Syagrus stratincola"	"Syagrus stratincola"	5.18381836808347	5.13772256693215
"Syagrus vagans"	"Syagrus vagans"	6.54404378081343	6.46920871152851
"Syagrus vermicularis"	"Syagrus vermicularis"	6.1459507212945	6.09027330269536
"Syagrus werdermannii"	"Syagrus werdermannii"	5.45834899678149	5.36514106210034
"Syagrus yungasensis"	"Syagrus yungasensis"	6.89429102734615	6.80621378217595
"Synechanthus fibrosus"	"Synechanthus fibrosus"	28.1738387523098	28.1754586670373
"Synechanthus warscewiczianus"	"Synechanthus warscewiczianus"	28.1738387523098	28.1754586670373
"Tahina spectabilis"	"Tahina spectabilis"	27.4351010649825	27.4980999054534
"Tectiphiala ferox"	"Tectiphiala ferox"	9.7315752932996	9.70383355677187
"Thrinax excelsa"	"Thrinax excelsa"	7.87849307486194	7.92882278224251
"Thrinax parviflora"	"Thrinax parviflora"	8.11491093811442	8.18876441541359
"Thrinax radiata"	"Thrinax radiata"	8.01406719561557	8.06295922530682
"Trachycarpus fortunei"	"Trachycarpus fortunei"	6.36825448796097	6.3163889708479
"Trachycarpus geminisectus"	"Trachycarpus geminisectus"	7.93580687820754	7.93902772189577
"Trachycarpus latisectus"	"Trachycarpus latisectus"	7.72741213195934	7.73869114340642
"Trachycarpus martianus"	"Trachycarpus martianus"	9.25158157876977	9.28884008437771
"Trachycarpus nanus"	"Trachycarpus nanus"	7.57939104132153	7.53526666714122
"Trachycarpus oreophilus"	"Trachycarpus oreophilus"	7.85903382583559	7.7630337682719
"Trachycarpus princeps"	"Trachycarpus princeps"	7.70072246178168	7.67203892302104
"Trachycarpus takil"	"Trachycarpus takil"	6.32935347513105	6.28891638292112
"Trachycarpus ukhrulensis"	"Trachycarpus ukhrulensis"	7.94977039495733	7.85557872252353
"Trithrinax acanthocoma"	"Trithrinax brasiliensis"	10.0069543723225	10.1658882166737
"Trithrinax brasiliensis"	"Trithrinax brasiliensis"	9.97965055651236	10.1182745784257
"Trithrinax campestris"	"Trithrinax campestris"	12.3624373171914	12.5339600739682
"Trithrinax schizophylla"	"Trithrinax schizophylla"	12.8342302961282	13.0654651313325
"Veitchia arecina"	"Veitchia arecina"	2.86655374242078	2.86500699249467
"Veitchia filifera"	"Veitchia filifera"	5.23133093016904	5.2388403701121
"Veitchia joannis"	"Veitchia joannis"	3.89877664101833	3.87216818934743
"Veitchia lepidota"	"Veitchia lepidota"	3.91695581226148	3.89328829685181
"Veitchia metiti"	"Veitchia metiti"	4.65181656957115	4.67131004905828
"Veitchia pachyclada"	"Veitchia pachyclada"	3.60625563177799	3.61030044704693
"Veitchia simulans"	"Veitchia simulans"	4.04427658611691	4.05096215915256
"Veitchia spiralis"	"Veitchia spiralis"	2.87241987293278	2.87165812807582
"Veitchia subdisticha"	"Veitchia subdisticha"	3.61478055892708	3.62314745266652
"Veitchia vitiensis"	"Veitchia vitiensis"	4.41406096031885	4.44573756355288
"Veitchia winin"	"Veitchia winin"	3.54777582561985	3.55314873904328
"Verschaffeltia splendida"	"Verschaffeltia splendida"	18.4520722807219	18.4145579102586
"Voanioala gerardii"	"Voanioala gerardii"	27.069146166563	27.0616001521712
"Wallichia caryotoides"	"Wallichia caryotoides"	5.81641626560865	5.84903624036466
"Wallichia disticha"	"Wallichia disticha"	12.1262856021234	12.1026383468575
"Wallichia gracilis"	"Wallichia gracilis"	6.6549207154942	6.64771604440075
"Wallichia lidiae"	"Wallichia lidiae"	5.81792489767448	5.84639915976978
"Wallichia marianneae"	"Wallichia marianneae"	6.75850188887081	6.75847216215618
"Wallichia nana"	"Wallichia nana"	8.03008225715832	7.99234803522178
"Wallichia oblongifolia"	"Wallichia oblongifolia"	9.10797396690518	9.1392556967091
"Wallichia triandra"	"Wallichia triandra"	7.97848338913668	7.97727191234866
"Washingtonia filifera"	"Washingtonia filifera"	23.850025380709	23.9004778807551
"Washingtonia robusta"	"Washingtonia robusta"	23.850025380709	23.9004778807551
"Welfia regia"	"Welfia regia"	17.4098943126852	17.4498504003084
"Wendlandiella gracilis"	"Wendlandiella gracilis"	37.0366689812495	36.996585464214
"Wettinia aequalis"	"Wettinia aequalis"	8.96178196738537	8.91544463580208
"Wettinia aequatorialis"	"Wettinia aequatorialis"	8.86382917782932	8.79016410646753
"Wettinia anomala"	"Wettinia anomala"	8.94756642451861	8.88102518569605
"Wettinia augusta"	"Wettinia augusta"	8.84724998552123	8.83041228419081
"Wettinia castanea"	"Wettinia castanea"	8.85110095688688	8.71899820545047
"Wettinia disticha"	"Wettinia disticha"	8.9161488181201	8.89639382725459
"Wettinia drudei"	"Wettinia drudei"	8.6272449149695	8.58872819894611
"Wettinia fascicularis"	"Wettinia fascicularis"	8.73161355384783	8.63249305209423
"Wettinia hirsuta"	"Wettinia hirsuta"	8.85686835580951	8.79326279606975
"Wettinia kalbreyeri"	"Wettinia kalbreyeri"	9.12573099417693	9.12363243115003
"Wettinia lanata"	"Wettinia lanata"	8.81971042523705	8.79650749954598
"Wettinia longipetala"	"Wettinia longipetala"	8.93706710449292	8.87922873927238
"Wettinia maynensis"	"Wettinia maynensis"	8.90385341903052	8.839518857783
"Wettinia microcarpa"	"Wettinia microcarpa"	8.94666378237853	9.00726320397499
"Wettinia minima"	"Wettinia minima"	8.85658001938574	8.68484942296718
"Wettinia oxycarpa"	"Wettinia oxycarpa"	8.75359265708226	8.60898348365817
"Wettinia panamensis"	"Wettinia panamensis"	8.83363580298327	8.85863304868148
"Wettinia praemorsa"	"Wettinia praemorsa"	8.71064275966917	8.68539308729758
"Wettinia quinaria"	"Wettinia quinaria"	8.99213157609589	8.93407461664066
"Wettinia radiata"	"Wettinia radiata"	8.93319605385696	8.97225690586724
"Wettinia verruculosa"	"Wettinia verruculosa"	8.76437784852344	8.85223836948976
"Wodyetia bifurcata"	"Wodyetia bifurcata"	9.30855660883287	9.30794254508288
