"accepted_name"	"Nocc"	"IUCN_TS_detail"	"IUCN_TS_sum"	"IUCN_TS_detail_InclOld"	"IUCN_TS_sum_InclOld"	"Subset"	"NsubPop"	"Nloc"	"AOO"	"EOO"	"HFI"	"HPD"	"FLO"	"Tseas"	"Pseas"	"Tflex"	"Pflex"	"ECO"	"TDWG3"
"Butia eriospatha"	24	"Threatened"	"nonLC"	"Threatened"	"nonLC"	"TRAIN"	21	21	92	249354.128298886	35.5490423043569	203.775440553824	0.0580146067077294	322.885867436727	20.9632678429286	0.640110087382634	0.527389903329756	4	1
"Butia purpurascens"	10	"Threatened"	"nonLC"	"Threatened"	"nonLC"	"TRAIN"	4	6	36	5556.40265608405	40.0869607925415	72.0899085044861	0.0160926173906773	149.052423095703	74.588988494873	0.699018619630567	0.0569161779924112	2	2
"Calamus beccarii"	1	"Not Threatened"	"LC"	"Not Threatened"	"LC"	"TRAIN"	1	1	4	NA	53.9865417480469	2056.18872070312	0.00868652295321226	432.404418945312	79.826774597168	0.684418316740901	0.0495049504950495	1	1
"Calamus deerratus"	38	"LC"	"LC"	"LC"	"LC"	"TRAIN"	31	33	140	2820120.17384735	27.9905254840851	267.02293112874	0.0693502840540053	108.829699265329	77.0611607400995	0.754428600590298	0.0486593843098311	12	22
"Calamus dianbaiensis"	1	"Threatened"	"nonLC"	"Threatened"	"nonLC"	"TRAIN"	1	1	4	NA	36.7653694152832	103.453941345215	0.0376073457300663	528.057067871094	75.9556274414062	0.641418386569154	0.0905349794238683	1	2
"Calamus egregius"	1	"Threatened"	"nonLC"	"Threatened"	"nonLC"	"TRAIN"	1	1	4	NA	25.5209789276123	173.231002807617	0.162103161215782	306.814971923828	75.4288864135742	0.74439076152274	0.0797101449275362	1	1
"Calamus formosanus"	5	"Not Threatened"	"LC"	"Not Threatened"	"LC"	"TRAIN"	3	4	20	1618.90006755612	40.2925277709961	74.821013768514	0.0222869860008359	316.195288085937	91.0712417602539	0.751401841314931	0.0563753310631858	2	1
"Calamus godefroyi"	5	"NT"	"nonLC"	"NT"	"nonLC"	"TRAIN"	5	5	20	66185.5346884009	34.6700294494629	167.220890808105	0.108346621878445	167.305595397949	81.3413436889648	0.761622593485883	0.0130674002751032	3	3
"Calamus heteracanthus"	42	"LC"	"LC"	"LC"	"LC"	"TRAIN"	29	29	144	895878.261560764	17.2982583556856	31.2130104360126	0.0463454339520207	53.4569937842233	27.0764319101969	0.841874416040288	0.456386292834891	9	2
"Calamus macrorhynchus"	7	"Not Threatened"	"LC"	"Not Threatened"	"LC"	"TRAIN"	6	6	24	43434.0502014174	31.5595577784947	375.385511125837	0.0991157809538501	539.51946585519	76.2527727399554	0.61667962059932	0.0812064965197215	3	1
"Calamus multispicatus"	3	"Not Threatened"	"LC"	"Not Threatened"	"LC"	"TRAIN"	3	3	12	85616.142093218	31.0227711995443	160.669822692871	0.0613284669816494	481.986480712891	73.5295562744141	0.662199760672529	0.0920716112531968	1	1
"Calamus oxleyanus"	22	"LC"	"LC"	"LC"	"LC"	"TRAIN"	21	21	88	1575952.85974276	30.9554305510087	165.756614815105	0.186891091818159	58.6743614890359	43.7696738243103	0.827456338243476	0.231974271189958	6	2
"Calamus oxycarpus"	1	"Not Threatened"	"LC"	"Not Threatened"	"LC"	"TRAIN"	1	1	4	NA	30.1714305877686	373.390563964844	0.11628519743681	607.954833984375	67.5093612670898	0.60750393296114	0.147368421052632	1	2
"Calamus pogonacanthus"	82	"LC"	"LC"	"LC"	"LC"	"TRAIN"	47	57	272	478527.085872793	23.3817757150022	99.2309117960494	0.157850447934257	34.8430797762987	21.7686303068952	0.845685869367529	0.518937381404176	6	1
"Calamus salicifolius"	7	"LC"	"LC"	"LC"	"LC"	"TRAIN"	6	6	28	19362.7026984018	33.8445971352713	197.46037701198	0.161978292827761	147.391598292759	78.4431947980608	0.768913795739154	0.016088486676722	3	2
"Calamus tenuis"	10	"LC"	"LC"	"LC"	"LC"	"TRAIN"	7	7	32	2871721.30096471	30.0110017776489	214.505672454834	0.1235826249409	325.961725616455	99.6690143585205	0.677033536511414	0.0229941291585127	7	12
"Calamus usitatus"	3	"LC"	"LC"	"LC"	"LC"	"TRAIN"	3	3	12	1529.35779269187	37.8069928487142	61.4279187520345	0.25716078778108	34.4162445068359	18.8735825220744	0.857889285455812	0.560975609756098	1	4
"Calamus wuliangshanensis"	1	"Threatened"	"nonLC"	"Threatened"	"nonLC"	"TRAIN"	1	1	4	NA	19.3474521636963	64.9057159423828	0.0986578464508057	410.397644042969	85.8976669311523	0.577018933271377	0.0401146131805158	1	1
"Calyptronoma rivalis"	9	"Near Threatened"	"nonLC"	"Near Threatened"	"nonLC"	"TRAIN"	7	7	32	46776.6142842573	42.3263365427653	281.951839447021	0.0950415921397507	130.187261793349	45.07551934984	0.757630683734833	0.248138957816377	3	3
"Caryota urens"	32	"LC"	"LC"	"LC"	"LC"	"TRAIN"	26	26	128	13566859.655797	26.3145127892494	258.837557479739	0.0602208752618481	262.621010482311	70.6825578510761	0.719833102915733	0.118001245760952	19	2
"Ceroxylon amazonicum"	17	"Threatened"	"nonLC"	"Threatened"	"nonLC"	"TRAIN"	5	6	28	3836.50154253364	23.1039485931396	24.1339748045977	0.0374298046945649	33.7693864037009	22.0044639811796	0.789652537306251	0.524504692387907	1	1
"Ceroxylon parvifrons"	61	"Threatened"	"nonLC"	"Threatened"	"nonLC"	"TRAIN"	29	33	176	2570765.43553471	25.2202622616877	242.625466909565	0.0185738894878505	52.9138470008725	45.5659063995862	0.745319723265116	0.244891150221036	10	5
"Chamaedorea adscendens"	2	"VU"	"nonLC"	"VU"	"nonLC"	"TRAIN"	2	2	8	262	30.14524269104	30.4752941131592	0.235403768718243	143.374320983887	66.9529800415039	0.780167151553283	0.130074565037283	2	2
"Chamaedorea cataractarum"	1	"LC"	"LC"	"LC"	"LC"	"TRAIN"	1	1	4	NA	40.5373191833496	128.833602905273	0.0193102732300758	224.059967041016	71.8865356445312	0.738274188567732	0.0697674418604651	1	2
"Chamaedorea elatior"	1	"LC"	"LC"	"LC"	"LC"	"TRAIN"	1	1	4	NA	33.9891052246094	29.4545726776123	0.0661198645830154	162.433929443359	79.1832962036133	0.700574179034026	0.104109589041096	1	6
"Chamaedorea foveata"	3	"VU"	"nonLC"	"VU"	"nonLC"	"TRAIN"	3	3	12	230.534205333996	30.8357677459717	24.9452991485596	0.0236544689784447	106.473439534505	102.364463806152	0.722031381561154	0.00964320154291223	2	2
"Chamaedorea geonomiformis"	68	"Threatened"	"nonLC"	"Threatened"	"nonLC"	"TRAIN"	32	39	216	449984.614467251	33.8064641111037	82.7964382434592	0.0623130673090653	143.234897164737	63.7661491281846	0.755339792954738	0.10442904097107	13	7
"Chamaedorea keelerorum"	2	"LC"	"LC"	"LC"	"LC"	"TRAIN"	2	2	8	NA	39.3952836990356	621.180080413818	0.0362946260720491	89.9312477111816	98.5145492553711	0.718070609289502	0.00953678474114441	1	2
"Chamaedorea liebmannii"	45	"LC"	"LC"	"LC"	"LC"	"TRAIN"	20	27	160	498610.880781528	32.3374041663276	58.0774269196722	0.0500114143205186	200.656859673394	74.0216360304091	0.710828627104396	0.0948577425373134	9	5
"Chamaedorea microspadix"	15	"LC"	"LC"	"LC"	"LC"	"TRAIN"	7	9	60	30161.7247294105	34.2409936269124	56.3680543263753	0.0509805229802926	267.835871378581	82.0032480875651	0.645539017737544	0.0907335907335907	5	2
"Chamaedorea oblongata"	290	"VU"	"nonLC"	"VU"	"nonLC"	"TRAIN"	128	175	996	812470.330919159	29.7795705926829	73.0036210079645	0.0803248665799339	186.389744804645	66.6984768703066	0.727480972563332	0.126035656531374	19	9
"Chamaedorea pinnatifrons"	1678	"LC"	"LC"	"LC"	"LC"	"TRAIN"	593	877	5336	9199512.94887762	26.9170619613437	103.880460699485	0.0460371404751272	76.3625868023223	47.9255643405278	0.774730344167393	0.229436727086409	67	16
"Chamaedorea plumosa"	2	"CR"	"nonLC"	"CR"	"nonLC"	"TRAIN"	2	2	8	NA	55.5486679077148	946.232269287109	0.049693712964654	175.882316589355	95.6877288818359	0.684617409577275	0.0434782608695652	1	1
"Chamaedorea pochutlensis"	55	"LC"	"LC"	"LC"	"LC"	"TRAIN"	30	37	204	439519.064540576	37.1603165539828	83.7419986074621	0.017581261288036	200.618937544389	111.541229386763	0.655867474651499	0.014342676902934	9	2
"Chamaedorea queroana"	1	"Threatened"	"nonLC"	"Threatened"	"nonLC"	"TRAIN"	1	1	4	NA	35.536792755127	105.86385345459	0.0339440628886223	231.064376831055	80.3021469116211	0.676027735024347	0.113522537562604	1	1
"Chamaedorea schiedeana"	97	"Threatened"	"nonLC"	"Threatened"	"nonLC"	"TRAIN"	29	50	348	215663.000862501	37.8158021907216	340.693655908722	0.0267225374880525	215.230484166096	73.9725127859214	0.686435629813343	0.129734555818825	13	3
"Chamaedorea stolonifera"	7	"Threatened"	"nonLC"	"Threatened"	"nonLC"	"TRAIN"	6	6	28	20098.5172544595	44.4221937997001	378.332874025617	0.0532143243721553	165.609625680106	89.5861097063337	0.690955991462968	0.0584829183555296	3	1
"Chamaerops humilis"	4899	"LC"	"LC"	"LC"	"LC"	"TRAIN"	137	559	10484	2856914.52557891	49.7555563410423	282.413692405745	0.0334502120810348	568.92759047705	51.0545120309338	0.55157665176076	0.0998797992701713	13	11
"Chambeyronia macrocarpa"	21	"LC"	"LC"	"LC"	"LC"	"TRAIN"	11	12	80	5169.73068259245	28.7271085466657	46.2966917923519	0.0146233154837752	240.027669270833	41.6708684648786	0.753878687982107	0.269317199654279	2	1
"Chuniophoenix nana"	1	"Threatened"	"nonLC"	"Threatened"	"nonLC"	"TRAIN"	1	1	4	NA	40.3410987854004	143.359817504883	0.235701203346252	486.965484619141	83.8846282958984	0.662530946856515	0.0527950310559006	1	2
"Clinosperma bracteale"	21	"LC"	"LC"	"LC"	"LC"	"TRAIN"	11	12	68	3676.37116219806	27.2057120913551	13.5274048873356	0.0157434221445805	244.876045590355	38.3882181076776	0.74691992179981	0.283798882681564	1	1
"Clinosperma lanuginosa"	11	"EN"	"nonLC"	"EN"	"nonLC"	"TRAIN"	4	4	32	96.5409439978275	23.8084149794145	3.85193285075101	0.00552374543622136	230.955058704723	42.502120624889	0.766037735100597	0.281540847983454	1	1
"Clinosperma macrocarpa"	3	"CR"	"nonLC"	"CR"	"nonLC"	"TRAIN"	1	1	8	0.00168477607506514	22.9926815032959	3.30768704414368	0.0058986940421164	234.619049072266	41.0979385375977	0.76322788725415	0.296918767507003	1	1
"Clinosperma vaginata"	15	"NT"	"nonLC"	"NT"	"nonLC"	"TRAIN"	4	6	56	739.23064184449	24.552662785848	43.3067320505778	0.0149670664298659	249.993560791016	33.4895210266113	0.742676826554817	0.318347786398905	1	1
"Coccothrinax barbadensis"	5	"Not Threatened"	"LC"	"Not Threatened"	"LC"	"TRAIN"	5	5	20	5390.25510407542	58.5832153320313	213.630611419678	0.0412638442590833	129.131829833984	37.4453887939453	0.78063268279418	0.328180737217598	3	5
"Coccothrinax readii"	90	"Threatened"	"nonLC"	"Threatened"	"nonLC"	"TRAIN"	20	33	264	54410.8610349435	30.7285423066881	146.670761498147	0.0661180948033386	181.872033521864	57.6442397223579	0.739791377251718	0.168341708542714	3	2
"Copernicia tectorum"	13	"LC"	"LC"	"LC"	"LC"	"TRAIN"	10	10	52	282208.60118136	37.0863213172326	116.126404688909	0.0435127992756092	55.0105913602389	60.7626903240497	0.791269188293544	0.0985705777248365	8	2
"Corypha utan"	223	"LC"	"LC"	"LC"	"LC"	"TRAIN"	39	52	424	7865578.31077918	7.39975056750491	21.8386245276403	0.00378374127392352	198.179681889145	108.967454149049	0.742706372269427	0.0141862140741334	12	18
"Cyphokentia cerifera"	9	"NT"	"nonLC"	"NT"	"nonLC"	"TRAIN"	4	4	24	641.928504762035	26.1070832146539	4.96154928207397	0.00557972273478905	225.433705647786	46.8921500311957	0.769752443116316	0.247269116186693	1	1
"Cyphokentia macrostachya"	14	"LC"	"LC"	"LC"	"LC"	"TRAIN"	8	8	44	4054.37608397786	26.7648489815848	6.52280538422721	0.0115243475218969	235.706852504185	41.6394563402448	0.756837065592137	0.243721168631471	1	1
"Cyphophoenix alba"	13	"LC"	"LC"	"LC"	"LC"	"TRAIN"	2	3	36	167.572001224556	25.1132963620699	5.36275929671067	0.0057198043124607	222.490524291992	48.132874415471	0.771599025003153	0.239115411195577	1	1
"Cyphophoenix elegans"	8	"EN"	"nonLC"	"EN"	"nonLC"	"TRAIN"	1	2	20	23.234746423221	27.9108407497406	5.65442627668381	0.00445985893020406	212.646871566772	54.1319236755371	0.779391160203893	0.200976403580146	1	1
"Cyphophoenix fulcita"	8	"LC"	"LC"	"LC"	"LC"	"TRAIN"	4	5	32	569.340717608678	29.4466161727905	143.238044425845	0.0279748254761216	246.276369094849	35.2601337432861	0.747072048060982	0.296464188576609	1	1
"Cyphophoenix nucele"	3	"VU"	"nonLC"	"VU"	"nonLC"	"TRAIN"	1	1	8	0.000749631764173508	30.5170288085938	5.96394109725952	0.003323262790218	216.775802612305	45.5464096069336	0.776784092461709	0.278969957081545	1	1
"Cyphosperma balansae"	5	"LC"	"LC"	"LC"	"LC"	"TRAIN"	3	3	16	381.406121312759	26.4795738220215	3.48296089172363	0.00806575706228614	238.371038818359	43.2317070007324	0.755614090582959	0.236998514115899	1	1
"Cyphosperma voutmelense"	1	"EN"	"nonLC"	"EN"	"nonLC"	"TRAIN"	1	1	4	NA	28.848258972168	4.01217889785767	0.00074916408630088	106.656326293945	21.9124126434326	0.827044188759916	0.551898734177215	1	1
"Cyrtostachys elegans"	5	"NT"	"nonLC"	"NT"	"nonLC"	"TRAIN"	2	3	20	889.153406295734	13.8647905349731	15.729506111145	0.171815487742424	61.313257598877	20.2348798751831	0.834434904848254	0.526125193998965	2	1
"Cyrtostachys glauca"	12	"LC"	"LC"	"LC"	"LC"	"TRAIN"	10	10	48	73337.5873792677	23.6972184975942	19.4571705659231	0.0270236079425861	83.7326278686523	15.4432044823964	0.816362394505373	0.584797005470774	4	1
"Dypsis pembana"	2	"VU"	"nonLC"	"VU"	"nonLC"	"TRAIN"	1	1	4	NA	29.3475723266602	378.793243408203	0.119408182799816	134.169509887695	82.0129928588867	0.81250067108878	0.119113573407202	1	1
"Dypsis remotiflora"	5	"CR"	"nonLC"	"CR"	"nonLC"	"TRAIN"	3	3	16	7099.70541297141	21.0376140594482	43.0273284912109	0.156993207335472	233.401388549805	59.459854888916	0.732212936779885	0.187772925764192	1	1
"Elaeis guineensis"	6	"LC"	"LC"	"LC"	"LC"	"TRAIN"	6	6	24	3586580.51022835	28.8067671457926	236.290657599767	0.131793661217671	136.487251281738	87.558177947998	0.777119329055902	0.0408450704225352	5	27
"Eremospatha cabrae"	7	"LC"	"LC"	"LC"	"LC"	"TRAIN"	6	7	28	127297.384305918	8.85645948137556	4.97575730936868	0.0134909660513845	76.3941094534738	51.6183918544224	0.798290625845913	0.10650546919977	3	5
"Eremospatha cuspidata"	11	"LC"	"LC"	"LC"	"LC"	"TRAIN"	9	9	44	757658.515880187	22.1426362557845	34.9055014631965	0.0347544462697856	121.178502169522	71.7439686168324	0.803351771513054	0.0315121287689865	4	8
"Eremospatha dransfieldii"	2	"EN"	"nonLC"	"EN"	"nonLC"	"TRAIN"	2	2	8	884	31.9371328353882	187.054962158203	0.259613618254662	107.871612548828	63.6982440948486	0.837125750936435	0.0996884735202492	1	3
"Eremospatha tessmanniana"	2	"LC"	"LC"	"LC"	"LC"	"TRAIN"	1	1	4	NA	23.3072528839111	25.841287612915	0.0130975795909762	93.1174392700195	74.2825012207031	0.799598565519499	0.0266666666666667	1	3
"Eremospatha wendlandiana"	20	"LC"	"LC"	"LC"	"LC"	"TRAIN"	14	15	76	380713.869345452	23.9127064704895	75.8563371479511	0.0440865064912941	95.2023294448853	64.9826965332031	0.822751719357976	0.0703764320785597	3	8
"Gaussia attenuata"	1	"Threatened"	"nonLC"	"Threatened"	"nonLC"	"TRAIN"	1	1	4	NA	70.3313827514648	1006.14752197266	0.0658106282353401	134.805541992188	27.457799911499	0.773474338469144	0.382352941176471	1	2
"Gaussia gomez-pompae"	3	"Threatened"	"nonLC"	"Threatened"	"nonLC"	"TRAIN"	3	3	12	32946.9352337015	34.0436528523763	54.5375467936198	0.0453993579527984	188.649930318197	76.5786158243815	0.701437137971162	0.117595818815331	3	3
"Geonoma baculifera"	14	"LC"	"LC"	"LC"	"LC"	"TRAIN"	14	14	56	2220390.8081934	9.96815237355518	1.13473870033132	0.0377971849333595	50.8441611698696	57.3067647389003	0.8108999361124	0.18145416227608	10	7
"Geonoma elegans"	220	"Not Threatened"	"LC"	"Not Threatened"	"LC"	"TRAIN"	126	169	824	764537.086853954	33.945400463451	328.700871387395	0.0600382958041419	266.219366871227	41.4486897251823	0.701430934410597	0.30258167880103	8	3
"Geonoma pinnatifrons"	201	"Near Threatened"	"nonLC"	"Near Threatened"	"nonLC"	"TRAIN"	132	151	720	3175044.97459338	31.1089504441219	58.3531971428525	0.0653392979718828	88.4388571117648	56.7989486106	0.797954331943378	0.136402504620307	27	15
"Heterospathe scitula"	4	"Threatened"	"nonLC"	"Threatened"	"nonLC"	"TRAIN"	4	4	16	65.5040661858845	42.0769481658936	559.493553161621	0.0230901804752648	114.748805999756	50.4864521026611	0.818149041121597	0.233673469387755	1	1
"Heterospathe trispatha"	1	"Threatened"	"nonLC"	"Threatened"	"nonLC"	"TRAIN"	1	1	4	NA	28.0999889373779	240.590667724609	0.0201849956065416	135.496398925781	37.6324081420898	0.799306393122307	0.272727272727273	0	1
"Hydriastele biakensis"	5	"Threatened"	"nonLC"	"Threatened"	"nonLC"	"TRAIN"	1	1	8	0.264241743186484	28.4311504364014	67.7714691162109	0.0426087714731693	34.0687980651855	9.3609561920166	0.858255759141111	0.726277372262774	1	1
"Hyphaene compressa"	19	"LC"	"LC"	"LC"	"LC"	"TRAIN"	15	15	76	516300.780773406	27.2800550962749	276.605832087366	0.0678622273966252	136.187161897358	81.4339828491211	0.777804793868811	0.0478657784357268	6	5
"Hyphaene coriacea"	60	"LC"	"LC"	"LC"	"LC"	"TRAIN"	48	51	236	4095602.21415835	27.7973958492279	125.73139365601	0.0631007530974633	207.5013159434	81.0319797515869	0.7146589481067	0.0780391294790064	13	9
"Hyphaene guineensis"	1	"LC"	"LC"	"LC"	"LC"	"TRAIN"	1	1	4	NA	44.640926361084	934.32763671875	0.207721740007401	178.486373901367	83.2669525146484	0.788680617441565	0.00465116279069767	1	8
"Hyphaene petersiana"	10	"LC"	"LC"	"LC"	"LC"	"TRAIN"	9	9	40	2305415.61633417	16.5741299629211	20.084775532037	0.00119125246856129	310.78833770752	87.638298034668	0.627131468219603	0.0345454545454545	4	13
"Iriartea deltoidea"	656	"LC"	"LC"	"LC"	"LC"	"TRAIN"	263	343	2028	4809520.64883384	16.4276390090273	16.07055082037	0.0741754937536448	67.6488696423973	37.0327330522421	0.791539846303115	0.349735222928006	28	10
"Itaya amicorum"	45	"LC"	"LC"	"LC"	"LC"	"TRAIN"	15	21	128	197779.61588576	11.4123226165771	17.3006139480405	0.0511875651359636	43.4276423984104	21.0330467224121	0.816488570837117	0.529288248497573	6	4
"Kentiopsis magnifica"	7	"EN"	"nonLC"	"EN"	"nonLC"	"TRAIN"	1	2	24	7.76041839185286	28.2755584716797	5.74817943572998	0.00371662573888898	211.518203735352	53.8227157592773	0.78049942364951	0.20327868852459	1	1
"Kentiopsis oliviformis"	6	"EN"	"nonLC"	"EN"	"nonLC"	"TRAIN"	3	3	24	250.76430344663	30.3949626286825	4.83611949284871	0.0125221976389488	242.128395080566	43.5335369110107	0.750809460090656	0.250174703004892	2	1
"Kentiopsis piersoniorum"	4	"VU"	"nonLC"	"VU"	"nonLC"	"TRAIN"	1	1	8	0.522098628809333	22.9926815032959	3.30768704414368	0.0058986940421164	234.619049072266	41.0979385375977	0.76322788725415	0.296918767507003	1	1
"Kentiopsis pyriformis"	9	"EN"	"nonLC"	"EN"	"nonLC"	"TRAIN"	2	3	32	116.194127393177	25.0344007280138	12.0659226311578	0.0197663489315245	238.404859754774	35.4528435601128	0.755570906635078	0.304653204565408	1	1
"Laccosperma acutiflorum"	16	"LC"	"LC"	"LC"	"LC"	"TRAIN"	8	9	60	315909.456353981	29.0692633390427	57.0405340194702	0.129532259539701	84.4730443954468	63.5591788291931	0.829959900055503	0.0904007455731594	5	9
"Laccosperma laeve"	6	"LC"	"LC"	"LC"	"LC"	"TRAIN"	6	6	24	199020.385960776	24.4353443781535	57.5871280233065	0.189766228199005	117.689001719157	63.4520123799642	0.822540020370939	0.0856989823245849	2	8
"Laccosperma opacum"	15	"LC"	"LC"	"LC"	"LC"	"TRAIN"	14	14	60	217839.406918726	25.8000089009603	36.8953046798706	0.0510084287418673	84.8753883361816	63.851655069987	0.815641302745307	0.0737633280894948	4	13
"Laccosperma robustum"	29	"LC"	"LC"	"LC"	"LC"	"TRAIN"	16	17	100	386577.233481006	23.5003464797447	38.6720873980687	0.0388301508742031	90.908032384412	64.7746320264093	0.814306491220094	0.0668533742885535	3	7
"Laccosperma secundiflorum"	78	"LC"	"LC"	"LC"	"LC"	"TRAIN"	40	48	252	1605075.24938517	27.9418532664959	328.609139070297	0.0718200603926865	112.334423554249	68.2955452356583	0.799517644809246	0.0508005192557337	11	17
"Lemurophoenix halleuxii"	13	"EN"	"nonLC"	"EN"	"nonLC"	"TRAIN"	4	5	40	3331.98619224006	21.5619973402757	39.1110226557805	0.102717615664005	215.27665240948	44.6483805729793	0.769065618321572	0.219634611523791	1	1
"Licuala bidentata"	20	"Not Threatened"	"LC"	"Not Threatened"	"LC"	"TRAIN"	13	13	76	94191.6402893662	32.8938119411469	181.081269311905	0.153357220813632	44.5217744827271	42.3628286361694	0.844120165336214	0.283221141859885	3	1
"Licuala bintulensis"	10	"Possibly Threatened"	"nonLC"	"Possibly Threatened"	"nonLC"	"TRAIN"	8	9	40	33083.2902269252	30.3052026748657	82.3129837989807	0.28760300129652	44.6387031555176	36.7229187011719	0.852229506064936	0.367468640756735	2	1
"Licuala borneensis"	1	"EN"	"nonLC"	"EN"	"nonLC"	"TRAIN"	1	1	4	NA	26.5695838928223	1.65643382072449	0.021127300336957	41.1704254150391	22.9604797363281	0.860114182759263	0.568571428571429	1	1
"Licuala bruneiana"	7	"Threatened"	"nonLC"	"Threatened"	"nonLC"	"TRAIN"	4	5	28	1058.68808654938	23.4731529780797	4.50983959436417	0.0571347030677966	40.0970290047782	20.6082063402448	0.85842615886559	0.593674939951962	2	1
"Licuala burretii"	2	"Threatened"	"nonLC"	"Threatened"	"nonLC"	"TRAIN"	2	2	8	NA	25.1891889572144	25.9463396072388	0.14844885468483	45.3221473693848	23.0405797958374	0.852835298055152	0.539781591263651	2	1
"Licuala campestris"	7	"Not Threatened"	"LC"	"Not Threatened"	"LC"	"TRAIN"	7	7	28	29954.7151283005	25.7282044546945	33.1446299552917	0.200453101258193	42.8800492967878	20.9482630320958	0.852638328769914	0.484563055991626	2	1
