"accepted_name"	"Nocc"	"IUCN_TS_detail"	"IUCN_TS_sum"	"IUCN_TS_detail_InclOld"	"IUCN_TS_sum_InclOld"	"Subset"	"NsubPop"	"Nloc"	"AOO"	"EOO"	"FLO"	"ECO"	"TDWG3"
"Eugeissona tristis"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	2	2	8	NA	0.0428624451160431	1	2
"Euterpe broadwayi"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	4	NA	0.266229331493378	1	2
"Euterpe catinga"	117	"NE"	"NE"	"Possibly Threatened"	"nonLC"	"NOT_ASSESSED"	65	80	388	2269078.87557985	0.0234593792947091	18	5
"Euterpe edulis"	148	"NE"	"NE"	"Possibly Threatened"	"nonLC"	"NOT_ASSESSED"	109	118	540	3379152.51245481	0.076720144406175	13	6
"Euterpe longibracteata"	8	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	8	8	32	1487766.55279274	0.0608317711157724	6	4
"Euterpe luminosa"	7	"NE"	"NE"	"VU"	"nonLC"	"NOT_ASSESSED"	4	3	20	190.561925939416	0.0232616343668529	1	1
"Euterpe precatoria"	1053	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	418	574	3344	8007504.70446586	0.0615386477264884	55	18
"Gaussia maya"	33	"NE"	"NE"	"VU"	"nonLC"	"NOT_ASSESSED"	14	18	124	48242.6014079005	0.102911874560188	2	3
"Geonoma aspidiifolia"	37	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	15	19	100	1050688.27118361	0.0352131490236954	6	2
"Geonoma bernalii"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	8	NA	0.0510846525430679	1	1
"Geonoma braunii"	5	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	2	20	54.6305818590527	0.0387592475861311	1	1
"Geonoma brenesii"	15	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	5	6	52	2011.70349656772	0.0156562660510341	2	1
"Geonoma brongniartii"	412	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	166	213	1280	3911678.58638727	0.0822410691674749	18	6
"Geonoma calyptrogynoidea"	17	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	14	16	68	135319.61351923	0.0423147708677468	5	3
"Geonoma camana"	189	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	109	129	656	1294342.81763179	0.0569424094341538	8	4
"Geonoma chlamydostachys"	12	"NE"	"NE"	"Threatened"	"nonLC"	"NOT_ASSESSED"	9	9	44	11710.7948551998	0.10703754859666	2	1
"Geonoma chococola"	26	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	13	17	96	36929.4520179145	0.0307009833452937	4	2
"Geonoma concinna"	7	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	5	5	20	11323.3455687196	0.0532587809222085	4	1
"Geonoma concinnoidea"	30	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	10	14	88	12820.1546656616	0.053337579096357	5	1
"Geonoma congesta"	229	"NE"	"NE"	"Possibly Threatened"	"nonLC"	"NOT_ASSESSED"	76	116	724	277643.784978071	0.100815926603241	9	4
"Geonoma cuneata"	20	"NE"	"NE"	"EN"	"nonLC"	"NOT_ASSESSED"	11	13	76	281398.011295448	0.0183717828127556	7	6
"Geonoma deneversii"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	8	NA	0.0508684404194355	1	1
"Geonoma deversa"	925	"NE"	"NE"	"Threatened"	"nonLC"	"NOT_ASSESSED"	443	559	3044	8363985.79073795	0.0566575788976853	47	15
"Geonoma dindoensis"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	8	NA	0.0321020521223545	1	1
"Geonoma divisa"	14	"NE"	"NE"	"Possibly Threatened"	"nonLC"	"NOT_ASSESSED"	9	10	56	6682.1644448574	0.0131091499954761	2	1
"Geonoma epetiolata"	50	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	9	14	128	42510.2636800876	0.0405894375266507	4	2
"Geonoma euspatha"	53	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	38	41	196	4841428.14455917	0.074997540683055	12	9
"Geonoma ferruginea"	188	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	42	64	484	141637.62041913	0.0518800745584427	8	2
"Geonoma fosteri"	4	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	2	2	12	11.5181227238159	0.00452996563399211	1	2
"Geonoma frontinensis"	11	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	9	9	40	187532.363327968	0.029994599013166	5	1
"Geonoma galeanoae"	5	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	4	4	16	328.610631005499	0.11031567491591	1	1
"Geonoma gentryi"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	4	NA	0.0129176266491413	1	1
"Geonoma hollinensis"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	8	3	0.0507614053785801	1	1
"Geonoma hugonis"	25	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	8	10	84	5220.6687272399	0.0233031780272722	4	1
"Geonoma interrupta"	391	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	236	273	1340	5423472.72443456	0.0695206536356148	44	14
"Geonoma lanata"	15	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	11	13	60	16904.7025411237	0.0326945756872495	3	2
"Geonoma laxiflora"	61	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	39	45	208	1080984.87552026	0.0459858648057695	6	5
"Geonoma lehmannii"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	8	NA	0.0665042325854301	1	5
"Geonoma leptospadix"	147	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	92	107	528	5037653.93085103	0.0441633327667115	27	10
"Geonoma longepedunculata"	6	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	6	6	24	305709.910175582	0.0497261551984896	3	3
"Geonoma longivaginata"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	4	NA	0.102805018424988	1	3
"Geonoma macrostachys"	1043	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	352	528	3192	4406444.82149407	0.0657600039087838	26	6
"Geonoma maxima"	651	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	313	405	2188	6151004.34617142	0.0458604783210615	32	9
"Geonoma monospatha"	18	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	5	10	64	11866.4799601921	0.0331770384477244	4	2
"Geonoma mooreana"	16	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	6	7	52	5785.224256474	0.0304445598740131	3	1
"Geonoma multisecta"	24	"NE"	"NE"	"Threatened"	"nonLC"	"NOT_ASSESSED"	16	17	84	99491.1013166269	0.0488135098130442	5	2
"Geonoma occidentalis"	22	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	17	17	76	230871.594304906	0.0434667823137715	3	3
"Geonoma oldemanii"	2	"NE"	"NE"	"Possibly Threatened"	"nonLC"	"NOT_ASSESSED"	2	2	8	18166	0.0523962842999026	2	2
"Geonoma oligoclona"	10	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	7	8	40	374760.788171894	0.0444466827524593	6	3
"Geonoma orbignyana"	430	"NE"	"NE"	"Possibly Threatened"	"nonLC"	"NOT_ASSESSED"	171	233	1372	4438590.33091145	0.0311744083368848	30	8
"Geonoma paradoxa"	13	"NE"	"NE"	"Possibly Threatened"	"nonLC"	"NOT_ASSESSED"	11	11	48	73316.1687292752	0.0452039128241058	5	2
"Geonoma pauciflora"	83	"NE"	"NE"	"Threatened"	"nonLC"	"NOT_ASSESSED"	50	56	272	3043241.17593598	0.0614512644452884	10	2
"Geonoma peruviana"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	8	NA	0.0604616664350033	2	1
"Geonoma poeppigiana"	176	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	83	114	636	1486185.76566776	0.035789742877982	11	4
"Geonoma pohliana"	409	"NE"	"NE"	"Possibly Threatened,Threatened"	"nonLC"	"NOT_ASSESSED"	224	264	1396	7175794.00370478	0.0781327895085785	19	6
"Geonoma poiteauana"	29	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	19	19	100	2459793.13055116	0.0228865352069863	9	6
"Geonoma sanmartinensis"	7	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	5	5	28	477.235164556622	0.223504012051438	2	1
"Geonoma santanderensis"	5	"NE"	"NE"	"Threatened"	"nonLC"	"NOT_ASSESSED"	2	2	12	127.813718572307	0.0136747086420655	1	1
"Geonoma schizocarpa"	8	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	3	3	32	129.403426089451	0.0229804606060497	2	1
"Geonoma scoparia"	28	"NE"	"NE"	"Possibly Threatened"	"nonLC"	"NOT_ASSESSED"	3	7	68	593.880045236897	0.0320995316973754	2	1
"Geonoma simplicifrons"	9	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	7	7	36	7095.08462733524	0.0302865446234743	2	1
"Geonoma spinescens"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	4	NA	0.00957273878157139	1	1
"Geonoma stricta"	892	"NE"	"NE"	"Possibly Threatened"	"nonLC"	"NOT_ASSESSED"	360	503	2856	7975644.08632063	0.0559526538902742	31	9
"Geonoma talamancana"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	2	2	8	87	0.0172473527491093	1	2
"Geonoma tenuissima"	4	"NE"	"NE"	"Possibly Threatened"	"nonLC"	"NOT_ASSESSED"	3	3	12	6676.33523656167	0.0275411258044187	3	1
"Geonoma triandra"	21	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	15	17	72	87054.4127645141	0.0293310335130497	4	3
"Geonoma triglochin"	56	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	26	32	168	697920.217106982	0.0442397293580663	7	3
"Geonoma trigona"	7	"NE"	"NE"	"Data Deficient"	"NE"	"NOT_ASSESSED"	5	5	24	62805.0950338498	0.0152890185625958	3	2
"Geonoma umbraculiformis"	3	"NE"	"NE"	"Possibly Threatened"	"nonLC"	"NOT_ASSESSED"	3	3	12	283503.833405319	0.0667074749944732	3	3
"Geonoma venosa"	4	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	8	0.00389268700414896	0.0421467311680317	1	1
"Guihaia argyrata"	10	"NE"	"NE"	"Threatened"	"nonLC"	"NOT_ASSESSED"	10	10	40	73016.4515761586	0.0607282485812902	3	3
"Guihaia grossifibrosa"	2	"NE"	"NE"	"Threatened"	"nonLC"	"NOT_ASSESSED"	2	2	8	NA	0.0350606660358608	2	2
"Hemithrinax ekmaniana"	1	"NE"	"NE"	"CR"	"nonLC"	"NOT_ASSESSED"	1	1	4	NA	0.0174005553126335	1	1
"Heterospathe annectens"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	4	NA	0.0267818570137024	1	1
"Heterospathe arfakiana"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	4	NA	0.0245476961135864	1	1
"Heterospathe cagayanensis"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	2	2	8	NA	0.0280585689470172	1	1
"Heterospathe clemensiae"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	2	2	8	NA	0.0364529574289918	1	1
"Heterospathe compsoclada"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	2	2	8	NA	0.0108863606583327	1	1
"Heterospathe delicatula"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	2	2	8	NA	0.00990137783810496	1	1
"Heterospathe elata"	5	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	5	5	20	3614626.13949794	0.0411926932632923	4	4
"Heterospathe elegans"	68	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	40	48	236	207985.463113129	0.0253868289291859	6	1
"Heterospathe elmeri"	1	"NE"	"NE"	"Possibly Threatened"	"nonLC"	"NOT_ASSESSED"	1	1	4	NA	0.0210670903325081	1	1
"Heterospathe glabra"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	4	NA	0.0142938066273928	1	1
"Heterospathe intermedia"	4	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	4	4	16	24860.6020713606	0.0253545292653143	2	1
"Heterospathe lepidota"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	4	NA	0.146495848894119	1	1
"Heterospathe macgregorii"	9	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	5	5	28	11422.7157575892	0.0134145900503629	4	1
"Heterospathe minor"	7	"NE"	"NE"	"Possibly Threatened"	"nonLC"	"NOT_ASSESSED"	4	4	24	10916.3338028957	0.0415627104895456	1	1
"Heterospathe muelleriana"	10	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	9	9	40	183579.361654389	0.0275279758963734	4	1
"Heterospathe negrosensis"	4	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	4	4	16	3311.20908948858	0.0220821409020573	1	1
"Heterospathe obriensis"	7	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	6	6	28	15782.3870926278	0.00922831573656627	1	1
"Heterospathe parviflora"	4	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	3	3	16	532.32891087659	0.0872191279195249	2	1
"Heterospathe philippinensis"	10	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	8	9	40	56511.1390740788	0.0307959204539657	3	1
"Heterospathe porcata"	1	"Data Deficient"	"NE"	"Data Deficient"	"NE"	"NOT_ASSESSED"	1	1	4	NA	0.00734227430075407	1	1
"Heterospathe pulchra"	3	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	2	2	12	253.546360030029	0.0621552591522535	2	1
"Heterospathe pullenii"	4	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	4	4	16	1106.51499918768	0.0317092011682689	1	1
"Heterospathe sphaerocarpa"	5	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	3	3	20	2506.3292967566	0.0228080155327916	1	1
"Heterospathe woodfordiana"	4	"NE"	"NE"	"Possibly Threatened"	"nonLC"	"NOT_ASSESSED"	3	3	12	1854.26346586922	0.072802972048521	1	1
"Hydriastele aprica"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	4	NA	0.00422803033143282	1	1
"Hydriastele beccariana"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	2	2	8	NA	0.038344519212842	2	1
"Hydriastele beguinii"	7	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	3	3	24	849.18615554705	0.104421471910817	1	1
"Hydriastele brassii"	3	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	3	3	12	70984.3407264593	0.032437212454776	3	1
"Hydriastele cariosa"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	4	NA	0.0236400347203016	1	1
"Hydriastele chaunostachys"	7	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	6	6	24	23678.6828732195	0.0388841813962374	4	1
"Hydriastele costata"	63	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	46	46	216	1398746.67862338	0.0408740302747382	13	3
"Hydriastele dransfieldii"	5	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	2	3	16	132.821804606035	0.0674041531980038	1	1
"Hydriastele flabellata"	16	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	13	13	64	369109.485079564	0.0403309297762462	7	1
"Hydriastele gibbsiana"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	8	NA	0.0132280187681317	1	1
"Hydriastele gracilis"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	4	NA	0.0678477436304092	1	1
"Hydriastele hombronii"	3	"NE"	"NE"	"Data Deficient"	"NE"	"NOT_ASSESSED"	2	2	8	85.5041426751556	0.0463323319951693	1	1
"Hydriastele kasesa"	14	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	12	12	52	106501.775563274	0.0828035349425461	2	1
"Hydriastele ledermanniana"	13	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	11	11	48	153073.133448576	0.0295845251530409	4	1
"Hydriastele longispatha"	14	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	10	10	56	303728.062708367	0.0265370093152991	4	1
"Hydriastele lurida"	10	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	9	9	36	256190.46713227	0.0419850294245407	5	1
"Hydriastele manusii"	3	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	8	0.409616038287029	0.0206478461623192	1	1
"Hydriastele micrantha"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	4	NA	0.000672197144012898	1	1
"Hydriastele microcarpa"	3	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	3	3	12	18648.6143582521	0.0638511925935745	2	1
"Hydriastele moluccana"	3	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	2	2	12	4.9228010513382	0.0601130798459053	1	1
"Hydriastele montana"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	2	2	8	NA	0.00760751566849649	1	1
"Hydriastele nannostachys"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	4	NA	0.266433984041214	0	1
"Hydriastele pinangoides"	76	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	52	59	296	1021895.23082032	0.0349098168249168	11	1
"Hydriastele procera"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	4	NA	0.0561233200132847	1	1
"Hydriastele ramsayi"	375	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	44	80	620	115600.96611783	0.00289986200561786	1	1
"Hydriastele rhopalocarpa"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	4	NA	0.0588376596570015	1	1
"Hydriastele valida"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	8	NA	0.0142938066273928	1	1
"Hydriastele variabilis"	12	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	9	9	44	25510.2593943964	0.0734328355174512	2	1
"Hydriastele wendlandiana"	429	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	102	180	1240	1668691.89088562	0.0232061161231793	6	3
"Hyophorbe amaricaulis"	1	"NE"	"NE"	"CR"	"nonLC"	"NOT_ASSESSED"	1	1	4	NA	0.0344957858324051	1	1
"Hyophorbe lagenicaulis"	1	"NE"	"NE"	"CR"	"nonLC"	"NOT_ASSESSED"	1	1	4	NA	0.0171735621988773	1	1
"Hyospathe elegans"	764	"NE"	"NE"	"Threatened"	"nonLC"	"NOT_ASSESSED"	359	475	2620	7485559.27576076	0.053187429408506	41	11
"Hyospathe frontinensis"	12	"NE"	"NE"	"Threatened"	"nonLC"	"NOT_ASSESSED"	3	4	32	10321.1485297435	0.0175726235223313	3	1
"Hyospathe macrorhachis"	13	"NE"	"NE"	"NT"	"nonLC"	"NOT_ASSESSED"	8	10	48	13351.7555193436	0.0289660957015048	1	1
"Hyospathe peruviana"	8	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	3	3	16	3143.85745159052	0.0527066716458648	1	1
"Hyospathe wendlandiana"	5	"NE"	"NE"	"Threatened"	"nonLC"	"NOT_ASSESSED"	3	3	20	588.094098774767	0.0395906381309032	1	1
"Hyphaene reptans"	5	"Data Deficient"	"NE"	"Data Deficient"	"NE"	"NOT_ASSESSED"	2	2	12	8.28863406242752	1.79820126504637e-06	1	3
"Iguanura ambigua"	2	"NE"	"NE"	"Threatened"	"nonLC"	"NOT_ASSESSED"	2	2	8	NA	0.301026068627834	2	1
"Iguanura bicornis"	2	"NE"	"NE"	"Possibly Threatened"	"nonLC"	"NOT_ASSESSED"	2	2	8	NA	0.070869455114007	2	2
"Iguanura borneensis"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	2	2	8	NA	0.035862585529685	1	1
"Iguanura curvata"	3	"NE"	"NE"	"Possibly Threatened"	"nonLC"	"NOT_ASSESSED"	3	3	12	9230.17739945851	0.169120480616887	2	1
"Iguanura diffusa"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	4	NA	0.573358774185181	1	1
"Iguanura elegans"	4	"NE"	"NE"	"Threatened"	"nonLC"	"NOT_ASSESSED"	3	3	16	791.286418898966	0.235674381256104	2	1
"Iguanura macrostachya"	7	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	7	6	28	127284.261533361	0.182865522801876	1	1
"Iguanura melinauensis"	8	"NE"	"NE"	"Threatened"	"nonLC"	"NOT_ASSESSED"	2	4	32	2475.08779288319	0.0447111566609237	2	1
"Iguanura minor"	3	"NE"	"NE"	"Threatened"	"nonLC"	"NOT_ASSESSED"	3	3	12	84.8547278592854	0.331769575675329	1	1
"Iguanura myochodoides"	3	"NE"	"NE"	"Threatened"	"nonLC"	"NOT_ASSESSED"	1	1	12	1.70929383184082	0.116358265280724	1	1
"Iguanura palmuncula"	7	"NE"	"NE"	"Threatened"	"nonLC"	"NOT_ASSESSED"	4	5	28	4343.50484576176	0.250245956437928	1	1
"Iguanura polymorpha"	26	"NE"	"NE"	"Possibly Threatened"	"nonLC"	"NOT_ASSESSED"	17	19	84	31189.3129839663	0.13895518390032	3	2
"Iguanura prolifera"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	4	NA	0.179627016186714	1	1
"Iguanura sanderiana"	3	"NE"	"NE"	"Threatened"	"nonLC"	"NOT_ASSESSED"	3	3	12	550.315153655272	0.322769661744436	1	1
"Iguanura thalangensis"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	4	NA	0.104780666530132	1	1
"Iguanura wallichiana"	25	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	18	18	88	317528.422925537	0.164427403360605	4	3
"Iriartella setigera"	247	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	143	167	824	3355582.6562159	0.0256642230711503	20	4
"Iriartella stenocarpa"	191	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	66	100	624	1767969.99441248	0.0698362598915649	9	4
"Jailoloa halmaherensis"	3	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	8	0.000556045158828376	0.0443087629973888	1	1
"Johannesteijsmannia altifrons"	7	"NE"	"NE"	"Threatened"	"nonLC"	"NOT_ASSESSED"	7	7	28	233598.717287395	0.156416297091969	3	4
"Jubaea chilensis"	1	"NE"	"NE"	"VU"	"nonLC"	"NOT_ASSESSED"	1	1	4	NA	0.0168430097401142	1	1
"Jubaeopsis caffra"	9	"NE"	"NE"	"VU"	"nonLC"	"NOT_ASSESSED"	3	6	36	1027.63716989106	0.0263242623639397	2	2
"Kerriodoxa elegans"	6	"NE"	"NE"	"Possibly Threatened"	"nonLC"	"NOT_ASSESSED"	3	4	24	1193.64702006671	0.141321672747533	2	1
"Korthalsia angustifolia"	3	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	3	3	12	4727.91113412514	0.344196885824203	2	1
"Korthalsia brassii"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	2	2	8	NA	0.099312286823988	2	1
"Korthalsia celebica"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	2	2	8	NA	0.129600666463375	2	2
"Korthalsia cheb"	20	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	12	13	72	312498.379268544	0.166858426411636	5	1
"Korthalsia concolor"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	4	NA	0.0937764123082161	1	1
"Korthalsia debilis"	3	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	2	2	12	17.450987775034	0.0743597988039255	2	2
"Korthalsia echinometra"	24	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	17	17	84	1069333.97674862	0.167155820643529	5	3
"Korthalsia ferox"	15	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	8	8	44	222621.730935961	0.0875582000861565	3	1
"Korthalsia flagellaris"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	2	2	8	NA	0.244032066315413	2	4
"Korthalsia furtadoana"	17	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	11	11	56	183709.499419003	0.195038409136674	3	1
"Korthalsia hispida"	11	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	8	8	36	612530.076890975	0.0939425634728237	4	3
"Korthalsia jala"	6	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	4	4	24	5607.89485008981	0.0434132320806384	1	1
"Korthalsia junghuhnii"	2	"NE"	"NE"	"Threatened"	"nonLC"	"NOT_ASSESSED"	1	1	8	NA	0.00839091371744871	1	1
"Korthalsia laciniosa"	20	"NE"	"NE"	"Not Threatened"	"LC"	"NOT_ASSESSED"	16	16	68	2021921.00180849	0.160284415259957	8	11
"Korthalsia minor"	7	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	6	6	28	35929.6608080518	0.136742076171296	2	2
"Korthalsia rigida"	20	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	14	14	68	1844037.99610039	0.158169519715011	7	5
"Korthalsia robusta"	16	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	9	11	48	632215.507279912	0.0994716875211452	5	3
"Korthalsia rostrata"	24	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	13	14	72	1517783.7449549	0.140882328540708	4	4
"Korthalsia zippelii"	44	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	29	31	160	700344.901923885	0.0555458764429204	11	1
"Laccospadix australasicus"	51	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	16	23	168	174050.920875333	0.00520801048283009	2	1
"Lanonia acaulis"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	8	NA	0.245654672384262	1	1
"Lanonia calciphila"	16	"NE"	"NE"	"Threatened,Possibly Threatened"	"nonLC"	"NOT_ASSESSED"	8	10	56	58105.4689030135	0.0740697812289	4	1
"Lanonia centralis"	30	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	19	22	100	95445.6522040275	0.0963051313223938	4	2
"Lanonia dasyantha"	18	"NE"	"NE"	"VU"	"nonLC"	"NOT_ASSESSED"	11	12	52	153221.134289914	0.101030458592706	4	3
"Lanonia hainanensis"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	4	NA	0.0980445668101311	1	1
"Lanonia hexasepala"	12	"NE"	"NE"	"Threatened"	"nonLC"	"NOT_ASSESSED"	3	4	32	5178.48705326659	0.100119312371438	3	1
"Lanonia magalonii"	7	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	3	3	20	637.990135895557	0.179880376373019	1	1
"Latania verschaffeltii"	1	"NE"	"NE"	"EN"	"nonLC"	"NOT_ASSESSED"	1	1	4	NA	0.0344957858324051	1	1
